"student_id","school_id","grade_level","gender","race_ethnicity","school_poverty_rate","gpa","suspensions","school_safety","teacher_support","parent_involvement"
1605,"S481",12,"male","Asian",23.8,3.2,0,7.7,6.8,4.2
1606,"S201",9,"nonbinary","White",15.1,1.97,0,4.3,7,4
1607,"S153",9,"female","White",40.9,3.09,1,8.8,4.7,5.8
1608,"S365",9,"male","Latino",60.9,2.63,1,8.6,5.6,5.9
1609,"S332",12,"female","Latino",70.3,2.64,0,4.8,8.9,5.1
1610,"S448",10,"female","White",66.4,2.95,0,6.2,7,9.4
1611,"S190",11,"male","Other",90.5,2.53,0,6.9,6.3,5.8
1612,"S274",12,"female","Other",80.8,2.87,1,7.3,7.1,6.9
1613,"S306",9,"female","Asian",18.2,2.04,0,4.5,5.5,3.6
1614,"S229",12,"male","Other",86.3,3.25,0,3.6,5.5,3.4
1615,"S407",10,"female","Other",24.3,3.29,0,5,5.1,4.7
1616,"S492",11,"male","Black",92,3.64,0,6.6,8,2.9
1617,"S116",11,"male","White",80.2,2.42,0,5.2,4.6,7.6
1618,"S125",11,"male","Black",70.6,2.8,0,5.2,6.1,5.2
1619,"S329",12,"male","Latino",21.9,2.13,0,6.4,4.4,5.3
1620,"S056",11,"male","Black",65.6,2.65,1,5.8,5.1,4.3
1621,"S287",10,"female","Asian",19.6,2.15,0,7.2,7.4,4.6
1622,"S315",10,"female","Latino",71.7,2.75,2,8.9,7,5.6
1623,"S206",11,"male","Latino",58.8,1.67,0,7.2,5.8,2
1624,"S195",11,"female","Latino",30,3.62,0,5.7,5,2.4
1625,"S448",12,"male","Latino",12.6,3.31,1,6.9,7.7,6.6
1626,"S149",9,"female","Latino",74.8,2.55,2,4.6,6.6,3.8
1627,"S220",9,"male","Latino",68.4,2.99,0,4.8,8,5.9
1628,"S212",9,"female","White",65.6,3.64,0,6.6,7.3,4.2
1629,"S495",11,"female","Asian",61.6,2.81,1,8.1,6.4,3.1
1630,"S325",9,"male","White",86,3.33,0,6,6.2,4
1631,"S175",10,"male","Other",60.2,3.12,0,5.2,4.4,3.6
1632,"S437",10,"male","Other",70.9,3.38,0,5.5,5.3,3.3
1633,"S213",11,"male","White",38.2,2.42,0,8.4,8.3,4.7
1634,"S318",9,"female","White",26.9,2.16,0,6.9,8.8,3.9
1635,"S011",12,"female","Black",31.2,2.96,1,5.5,3.2,6.1
1636,"S310",10,"male","Black",90.5,2.32,0,4.1,7.6,5.8
1637,"S082",9,"female","White",81.8,2.31,0,7.1,6,7.8
1638,"S035",11,"female","Black",14.7,3.31,1,5,6.8,7.4
1639,"S293",10,"nonbinary","White",42.2,2.67,0,3.8,6,4.2
1640,"S109",10,"female","Black",35.9,2.82,0,6.7,6.7,6.9
1641,"S454",10,"nonbinary","White",94.6,3.27,1,3.6,5,4.2
1642,"S322",10,"male","Latino",32.1,2.47,0,8.6,7.5,4.2
1643,"S366",12,"female","Black",59.2,3,0,5.8,5.1,3.4
1644,"S183",9,"male","Black",88,0.97,1,3.2,7.4,6.9
1645,"S027",9,"male","Latino",86,3.01,0,5.8,4.5,2.5
1646,"S121",9,"female","Other",59.3,2.49,0,3.3,7.7,5
1647,"S323",11,"female","White",62.6,2.53,0,3.4,4.6,5.5
1648,"S325",9,"male","White",60.5,3.06,0,8.6,6.8,5.7
1649,"S123",11,"male","Latino",37.2,2,0,4.7,3.7,5.4
1650,"S421",9,"male","Latino",67.6,2.5,0,4.7,5.1,6.5
1651,"S204",10,"male","Black",81.4,2.1,0,6.1,5.7,5.7
1652,"S161",9,"male","Black",36.2,2.21,0,7,6.2,3.4
1653,"S178",11,"female","Latino",61.1,2.9,1,3.7,8.1,5.7
1654,"S493",11,"male","White",36.6,3.1,0,7.8,5.2,7.4
1655,"S450",10,"male","White",75.4,2.6,0,3.8,7.9,6.3
1656,"S333",11,"male","Other",10.4,1.86,0,5.6,4.4,5.9
1657,"S253",10,"male","Black",48,1.79,1,7.4,3,6.3
1658,"S076",11,"male","Black",68,2.68,0,5.8,6.1,9
1659,"S052",9,"male","Latino",21.9,2.24,1,7.8,8.2,4.6
1660,"S345",12,"male","Black",43.6,3.78,0,4.6,7.9,2.2
1661,"S299",9,"nonbinary","Asian",15.6,2.27,0,5.6,6.3,7.3
1662,"S324",12,"male","Asian",44.2,2.89,0,6.6,4.8,5.8
1663,"S376",9,"male","Asian",86.6,2.83,1,5.5,5.9,6
1664,"S270",12,"female","Asian",33.1,3.2,0,6.5,6.2,5.1
1665,"S186",12,"female","White",54.6,2.92,0,4.7,7.8,2.4
1666,"S446",9,"female","Asian",34.1,1.88,0,8.9,6.2,2.8
1667,"S122",12,"female","White",91.1,2.9,1,7,5.9,8.2
1668,"S269",12,"female","Asian",12.5,2.9,0,3.6,6.2,5.3
1669,"S121",9,"male","Asian",35,2.81,0,4.5,6.8,2.4
1670,"S240",9,"male","Black",34.7,4,0,7.2,7.9,3.8
1671,"S023",9,"female","Asian",24.3,3.02,0,5.3,6.9,7.4
1672,"S468",9,"male","Latino",12.5,2.32,0,8,5.4,7.6
1673,"S479",11,"male","Asian",73.9,3.65,0,6.5,6.6,2
1674,"S103",12,"female","Black",84.2,2.74,0,6.3,6.4,6.1
1675,"S338",11,"female","Black",75,3.26,0,6.5,7.5,4.2
1676,"S389",10,"male","Black",11,2.97,0,4.2,4.3,3.6
1677,"S044",10,"female","Asian",69.5,2.47,1,6.8,6.2,9.4
1678,"S282",12,"nonbinary","Asian",85.1,3.59,0,6.5,9,6.4
1679,"S370",10,"male","White",82.9,2.39,0,6.7,6.4,6.2
1680,"S406",9,"male","Latino",60.4,2.31,0,4,5.8,5.4
1681,"S141",10,"female","Latino",36.8,3.32,0,6.1,6.6,8
1682,"S184",10,"male","White",33.3,2.9,3,3.4,4.3,4.8
1683,"S469",11,"male","Asian",51.2,2.85,2,3.2,6.1,6.2
1684,"S429",10,"male","Asian",37.3,3.09,0,5.9,6.8,1.4
1685,"S210",12,"female","Other",17.8,3.58,1,4.6,4.4,5
1686,"S381",10,"male","Black",14.6,2.85,0,8.7,5.1,4.4
1687,"S196",10,"female","White",33.1,2.6,0,9.9,4.2,4.2
1688,"S307",9,"male","Latino",51.5,3.4,1,7.6,5.7,2.3
1689,"S041",12,"female","Black",17.3,2.63,0,5.7,7.6,5.1
1690,"S126",10,"male","White",41,2.79,0,8.4,6.6,3.2
1691,"S395",9,"male","Asian",39,3.31,0,5.8,5.3,4.5
1692,"S149",12,"female","Asian",18.7,3.04,0,6.7,7.7,1.7
1693,"S493",11,"female","Latino",46.2,2.86,0,6.6,6.7,3.4
1694,"S385",11,"female","Black",74.5,3.51,0,6.2,7.5,5.2
1695,"S272",10,"female","Latino",44.6,2.68,0,8.2,6.7,2.6
1696,"S114",9,"female","Black",50.7,2.81,0,2.4,6.6,2.9
1697,"S156",12,"male","Black",55.1,2.32,0,6.5,5.3,4.9
1698,"S311",9,"male","Black",24.2,3.04,0,8.1,8.2,5.6
1699,"S431",9,"male","Asian",92.3,2.64,0,2,7.7,4.9
1700,"S004",11,"male","Asian",93.3,3.05,0,7,5.4,6.7
1701,"S219",12,"female","Latino",58.6,3.16,1,4.7,4.9,5.1
1702,"S101",9,"male","Other",17.3,2.04,0,6.4,6.7,3.5
1703,"S029",12,"female","Asian",34,3.17,1,7.7,9,6.5
1704,"S173",9,"male","Other",44.6,2.94,1,8.3,6.7,5.9
1705,"S344",9,"female","Asian",46.6,2.75,0,7.9,4.7,7.4
1706,"S016",11,"male","Other",34.2,3.28,0,4.6,5.4,5.2
1707,"S132",11,"female","Black",70.6,2.68,0,5.8,5.8,4.7
1708,"S068",9,"female","Asian",91,2.84,1,4.4,4.4,5.2
1709,"S176",10,"male","Other",56,2.83,0,5.6,7.2,4.5
1710,"S316",9,"female","Latino",60.3,2.46,0,6.4,4.6,9
1711,"S071",12,"male","Other",65.7,2.58,1,5.8,6.7,3
1712,"S417",12,"male","Asian",18.7,3.15,0,7.9,6.1,2.4
1713,"S012",9,"female","Black",36.4,2.82,0,6,6.9,4
1714,"S417",11,"male","Other",70.8,2.36,0,6.2,5,9.4
1715,"S487",11,"female","Other",45.5,2.26,0,5.7,5,5.1
1716,"S446",10,"female","Asian",20.4,3.58,1,7.8,4.9,4.2
1717,"S497",10,"male","Latino",67.5,2.66,1,7.3,6.7,4.1
1718,"S387",10,"male","White",69.1,2.4,0,5.5,6.5,8.6
1719,"S117",12,"female","Black",37.1,1.86,0,4.5,7.1,4.6
1720,"S308",9,"male","Other",48.9,3.34,0,8.7,5.5,6.8
1721,"S272",11,"female","Asian",77.3,2.76,1,4.6,7.9,7
1722,"S245",9,"male","Black",45,2.43,0,6.6,6,1.5
1723,"S105",9,"female","White",19.5,2.26,0,6.2,7.1,3
1724,"S432",9,"male","Other",17.5,3.35,0,4.3,8.6,7.6
1725,"S350",12,"female","Asian",23.8,3.32,0,7.1,6.6,5.1
1726,"S377",9,"female","White",33.7,2.7,0,5.7,4.1,6.2
1727,"S397",9,"male","Other",34.9,1.47,1,6.1,7.3,0.6
1728,"S449",10,"male","Black",13.1,3.11,0,6.1,3.7,7
1729,"S179",10,"male","Other",74.6,3.4,0,6.5,7.7,4.9
1730,"S080",11,"male","Latino",74.5,2.68,1,7.4,7.7,2.9
1731,"S214",10,"male","Asian",28.2,2.6,0,5.5,6.1,3.6
1732,"S042",9,"male","Other",93.3,3.2,0,4.9,7.5,4.7
1733,"S239",12,"male","Latino",80.7,3.2,0,5.7,5.7,4.6
1734,"S500",9,"female","Asian",12.2,2.88,1,3.6,5.5,2.9
1735,"S381",9,"female","Latino",73.7,2.83,0,8.7,4.5,7.9
1736,"S257",11,"female","White",76.5,2.71,1,5.9,3.6,5.3
1737,"S312",11,"male","Asian",72.5,2.99,0,5,7.4,4.3
1738,"S210",10,"male","Black",59.4,3.21,0,5.9,4.6,8
1739,"S066",9,"male","Other",40.8,2.79,0,4.4,7,5.6
1740,"S081",11,"male","Asian",29.1,2.3,0,7,6.2,5
1741,"S082",9,"female","Other",60.5,2.88,1,6.4,6.9,8.4
1742,"S099",9,"male","Black",86.1,3.12,1,4.6,6.5,4
1743,"S485",9,"male","White",92.2,2.8,1,6.2,4.4,8.7
1744,"S379",9,"male","White",31.2,3.41,0,7.6,7.2,4.9
1745,"S288",11,"male","White",41.8,2.76,0,7.2,6.7,3
1746,"S385",11,"female","Other",71.4,2.19,1,6.3,7.4,4.3
1747,"S209",10,"female","Latino",34.6,2.75,1,6.7,6.2,4.5
1748,"S104",12,"female","Asian",15,2.9,0,3.7,7.2,4.3
1749,"S406",10,"male","Other",19.7,3.45,0,6,7.5,3.7
1750,"S272",11,"female","White",26.5,2.96,0,6.5,6.5,3.8
1751,"S447",10,"female","Other",30,2.2,0,6.8,7.6,6.1
1752,"S498",11,"male","White",23.7,3.33,0,5,6.3,5.2
1753,"S430",9,"female","Black",19.4,3.25,0,6.4,6.6,6.3
1754,"S469",10,"male","Black",19.9,2.31,0,5.6,6.2,3.9
1755,"S228",11,"male","Latino",10.1,3.41,0,5.5,8.6,3.9
1756,"S375",11,"male","Latino",11.4,2.59,0,8.4,5.8,3.5
1757,"S179",9,"female","Latino",13.3,2.97,0,8.5,6.3,7.5
1758,"S035",11,"female","Black",16.4,2.75,0,5.3,4.5,2.9
1759,"S038",12,"male","Black",64.1,3.11,0,3.9,6.4,4.6
1760,"S389",10,"female","Other",26.2,2.39,0,5.8,5.7,3.5
1761,"S466",9,"male","Other",55.6,2.52,0,6.3,4.2,5.9
1762,"S182",10,"female","Other",76.9,2.83,3,2.3,7.3,6.8
1763,"S292",9,"female","Black",46.8,2.54,1,3.1,6.4,6.3
1764,"S348",10,"female","Other",84.5,3.52,1,5.4,4.8,1.1
1765,"S240",10,"female","Other",15.4,2.3,0,8.5,4.9,4.8
1766,"S067",12,"male","Black",34.7,2.46,0,6.3,4.8,5.9
1767,"S440",9,"female","Latino",86.7,3.66,1,6,5.8,7.4
1768,"S490",9,"female","Asian",70.5,3.12,0,7.5,5.8,5.6
1769,"S250",12,"female","Other",79.7,2.51,0,2.6,5.8,3.3
1770,"S462",10,"female","White",27.1,2.1,0,7.6,6.6,5.7
1771,"S112",12,"male","Other",62.3,2.83,0,3,4.4,4.7
1772,"S073",12,"female","Latino",29.3,2.48,0,5.8,6.6,3.5
1773,"S289",11,"female","Asian",47.7,2.38,0,4.5,5.4,4.9
1774,"S489",9,"male","Asian",52.2,3.26,1,7.1,4.7,6.7
1775,"S285",11,"female","Asian",42.4,2.67,0,7.6,4.2,7.4
1776,"S217",11,"female","Black",32.3,3.68,0,2.3,6.1,2.4
1777,"S347",11,"female","Other",32.5,3.02,1,6.7,3.7,4
1778,"S422",9,"male","Latino",81,3.07,0,8.9,5.1,4.1
1779,"S031",12,"female","Asian",30.2,2.46,0,4.9,7.9,5.9
1780,"S006",12,"male","Latino",78.7,3.3,1,3.3,5.6,7.8
1781,"S086",10,"female","Asian",78.3,2.4,0,5.3,6.4,7.3
1782,"S488",12,"female","Black",12.5,3.55,1,6.7,5.5,6.6
1783,"S356",10,"male","White",73.9,2.78,2,4,6.2,5.8
1784,"S375",9,"female","Other",19.6,2.08,0,4,6.9,2.2
1785,"S429",12,"female","Asian",48.8,2.97,0,8.3,5.6,6
1786,"S261",9,"male","Asian",10.4,3.55,0,2.5,6.3,3.2
1787,"S435",12,"male","White",34.5,2.99,1,3.7,4.8,7.2
1788,"S473",9,"female","White",27.4,3.02,0,6.9,7.8,5.6
1789,"S342",10,"male","Other",36.9,3,0,4.5,4.3,6.2
1790,"S489",12,"male","Other",92.7,2.57,0,6.6,9.3,3.7
1791,"S169",11,"female","Other",20.3,2.51,0,6.1,5.7,4.6
1792,"S097",10,"female","Other",57.7,2.49,0,6.1,6.7,4.7
1793,"S361",12,"female","Latino",52.5,3.3,1,3.7,3.9,4.4
1794,"S157",9,"female","Black",89.8,2.76,0,3.6,8,4.5
1795,"S430",10,"female","Asian",47.8,2.65,0,4.8,5.8,3.4
1796,"S102",12,"female","White",20.4,2.95,1,5.8,6.6,1.2
1797,"S310",10,"male","Other",35.2,3.14,1,3,6.6,5.8
1798,"S046",12,"female","Latino",17.2,3.41,0,8.9,8.5,5
1799,"S361",10,"female","Latino",55.7,3.47,0,4.2,5.3,6.7
1800,"S316",12,"male","Other",51.2,2.14,0,6.9,7.1,3.1
1801,"S121",10,"male","Latino",10.1,4,0,3.8,6.4,8
1802,"S150",10,"female","Latino",24.7,2.24,0,5,7.4,7.2
1803,"S203",10,"female","Other",46.3,3.62,1,6.1,8,3.9
1804,"S485",10,"nonbinary","Asian",89.2,2.54,1,4.5,4.5,6.1
1805,"S359",11,"female","Other",28.2,3.34,2,3.7,4.3,6.4
1806,"S097",10,"female","Other",18.8,2.83,0,8.3,6.2,5.6
1807,"S071",10,"male","Asian",92.2,3.08,0,6.7,6.4,2.8
1808,"S338",11,"female","Other",72.4,2.42,0,7.9,6.5,5.9
1809,"S139",10,"female","Asian",12.7,3.5,0,7.9,5.8,5.1
1810,"S233",12,"female","Asian",18.7,2.75,0,4,4.5,5.2
1811,"S095",10,"male","Black",28.6,3.6,0,7.3,4.1,5.5
1812,"S177",10,"female","Asian",85.5,2.28,0,6.3,6.4,4.7
1813,"S284",9,"male","Black",10.6,2.2,0,8.4,5.5,6.6
1814,"S328",12,"male","Latino",78,3.5,0,5.2,6.7,6.9
1815,"S061",9,"female","Black",76.6,3.14,0,3.5,6.1,4.7
1816,"S138",10,"female","Other",75,2.58,1,4.9,6.9,6.4
1817,"S292",10,"nonbinary","Other",33.4,2.82,1,7.5,6.2,6.1
1818,"S221",11,"male","Black",33.6,2.85,1,4.6,6.8,6.1
1819,"S400",11,"male","Other",92.7,4,0,5.4,4,5.2
1820,"S495",11,"female","Black",75.6,3.07,0,6.5,5.1,5.6
1821,"S139",10,"male","Asian",23.8,3.34,0,5.9,4.2,3.1
1822,"S420",10,"female","Black",83.9,2.67,1,9.5,6.8,8
1823,"S364",10,"female","Other",69.2,2.95,1,6.5,7.5,4.7
1824,"S213",10,"female","Other",14.4,1.85,0,5.2,6.9,6.5
1825,"S424",11,"male","Other",74.1,2.82,0,6.4,6.4,5.2
1826,"S227",12,"male","Asian",89.2,3.09,0,5.6,7.5,5
1827,"S354",11,"female","Asian",69.7,2.82,0,8.4,6.6,6.4
1828,"S430",9,"female","Other",81.5,2.74,1,8.9,4.3,4.5
1829,"S449",12,"female","White",94.8,2.94,0,7.4,6,8.6
1830,"S234",9,"female","Black",41.5,3.38,1,8.5,4.3,4.8
1831,"S115",9,"female","Black",65.1,2.64,0,7.5,7,3.3
1832,"S471",11,"female","Latino",50.7,2.81,0,3.8,5.5,6.8
1833,"S163",11,"female","Other",11.8,2.93,3,4.2,6,4.3
1834,"S131",11,"female","Asian",44.7,3.3,0,7.3,2.8,5
1835,"S069",9,"male","White",52.8,2.45,0,5.5,7.3,6.4
1836,"S083",9,"female","Latino",15.2,3.35,1,4.9,5.4,4
1837,"S319",9,"female","Asian",48.6,2.05,0,6,5.6,5.6
1838,"S380",12,"nonbinary","White",70.5,2.57,1,4.5,4.1,4.1
1839,"S416",11,"female","Other",92.2,2.34,1,6.5,6.1,7.8
1840,"S414",9,"female","Other",49.2,3.18,0,5.3,5.8,5.5
1841,"S123",11,"female","Latino",75.1,3.12,0,6.7,5.6,5.6
1842,"S446",10,"female","Asian",61.8,3.41,1,6,5.2,5.8
1843,"S399",11,"male","Black",27.1,2.93,0,3,6.4,6.3
1844,"S244",11,"male","Asian",30.1,3.16,1,7.3,6.3,4.4
1845,"S149",10,"female","Asian",72.1,2.51,1,6.5,5.6,4
1846,"S433",9,"female","Asian",65.2,3.11,0,6.1,4.7,5
1847,"S449",11,"male","Other",85.7,2.92,0,5.8,6.7,5.5
1848,"S476",9,"female","Other",33.6,2.78,1,4.5,7.3,5.2
1849,"S475",9,"nonbinary","Other",45.8,3.6,1,7.2,6.8,5
1850,"S276",12,"male","Latino",66,3.74,0,6.2,3.7,7.5
1851,"S125",12,"male","Asian",15.3,2.75,0,7.2,5.7,3.8
1852,"S136",9,"female","Other",46.4,2.56,0,7.5,7,5.9
1853,"S074",9,"male","Asian",63.6,2.54,1,5.6,5.4,3.4
1854,"S112",11,"male","White",67.8,2.5,0,8.6,6.6,1.6
1855,"S441",11,"male","Asian",67.2,2.88,0,7.6,7.4,7.6
1856,"S062",9,"male","Black",40.7,2.5,3,3.2,7.1,9.5
1857,"S066",10,"male","White",32,3.09,0,6.4,4.4,5.9
1858,"S319",12,"male","Asian",28.8,2.71,0,4.9,6.5,8.8
1859,"S441",12,"male","White",78.6,2.67,0,5,8,3.9
1860,"S051",12,"male","Black",68.1,2.34,0,6.2,6.3,3.8
1861,"S120",12,"male","Latino",17.3,2.72,0,5.2,7.4,5.9
1862,"S198",11,"male","Asian",91,2.92,1,6.8,4.1,4.8
1863,"S052",11,"female","Latino",47.9,2.47,0,8.5,4.2,3.6
1864,"S434",10,"female","Latino",14.4,2.56,0,3.8,7.2,6.5
1865,"S115",11,"male","Asian",92.2,3.48,0,5.7,7.7,4.7
1866,"S486",10,"male","Latino",43.6,3.09,0,8.7,4.9,3.3
1867,"S223",11,"female","White",78.9,3.48,1,7.6,8.1,4.1
1868,"S252",10,"female","Latino",82.8,3.04,0,5.4,6.1,2.9
1869,"S204",11,"female","Asian",58.2,2.99,0,5.6,6.4,5.2
1870,"S160",9,"male","Other",20.2,2.53,0,5.9,6,3.7
1871,"S229",12,"male","Asian",14,2.58,0,5.6,6.1,7.3
1872,"S076",10,"female","Other",72.5,2.14,0,5.1,6.5,6.6
1873,"S126",10,"female","Asian",11.8,2.46,0,4,6.1,6.2
1874,"S149",11,"female","Other",17.7,2.77,0,6.5,7.1,5.8
1875,"S305",9,"male","Black",17.6,2.59,0,5.3,6.8,2.8
1876,"S369",9,"female","Latino",46.5,2.69,0,5.4,6.3,2.6
1877,"S429",9,"female","Asian",84.7,2.83,0,6.8,4.6,4.2
1878,"S388",9,"female","Latino",54.8,2.35,0,6.8,7.1,5.8
1879,"S129",9,"female","White",15.4,2.98,3,3,5.3,6.8
1880,"S121",12,"male","Other",52.1,2.19,0,4.3,8,3.5
1881,"S121",12,"male","White",42.7,2.05,0,5.8,5.3,2.7
1882,"S354",12,"female","Black",46.9,1.88,0,6.7,5.9,6.3
1883,"S239",9,"female","Black",16.5,2.99,1,8.7,6.4,6.4
1884,"S164",9,"female","Black",87.8,2.27,0,7.8,9.1,3.9
1885,"S279",12,"female","Latino",18.5,2.84,1,6.9,4.8,2.9
1886,"S185",10,"male","Asian",47.8,3.27,0,5.8,3.6,6.7
1887,"S058",12,"male","White",90,2.48,0,5,4.5,3.5
1888,"S466",9,"male","Black",55.5,3.41,2,6.9,7.3,8.2
1889,"S412",10,"male","Other",94.8,3.58,1,4.7,7.4,7.1
1890,"S497",9,"male","Black",25.4,2.99,0,7.9,7.4,4.3
1891,"S003",9,"female","Black",86.1,3.36,0,9.8,6.3,1.5
1892,"S440",12,"female","Other",12.7,3.39,0,6,7.7,4.9
1893,"S204",12,"female","Latino",72.9,3.22,0,6.1,3.7,7.2
1894,"S386",10,"male","White",17,2.69,0,6.2,5.4,5
1895,"S117",12,"female","Latino",91.5,3.51,1,6.1,5.2,6.6
1896,"S052",11,"female","Asian",29.1,2.61,0,7.1,5.8,5.9
1897,"S492",12,"female","Other",89.5,2.37,1,4.6,6.8,5
1898,"S068",10,"female","White",70.3,2.91,0,6.8,6.6,6.8
1899,"S360",9,"male","Other",49.5,3.06,0,5.4,6.3,3
1900,"S285",11,"male","Asian",73.7,2.88,1,3.2,7.4,5.4
1901,"S318",10,"male","Black",57,3.08,1,5.8,6.6,7.6
1902,"S087",12,"male","Black",55.2,3.05,0,3.1,3.9,5.5
1903,"S093",9,"female","Black",40.2,2.67,0,6.8,7.1,5.2
1904,"S207",11,"male","White",68.2,2.92,1,5.2,6.7,4
1905,"S332",12,"male","Black",90.7,2.02,0,5.6,7.5,4.7
1906,"S492",9,"female","Black",47.8,3.09,0,7.4,4.8,1.7
1907,"S191",10,"female","White",63,3.41,0,6.3,6,3.8
1908,"S127",10,"female","Black",36.5,2.42,0,6.7,6.1,5.5
1909,"S110",12,"female","Black",91.7,2.93,0,7.6,7.5,3.5
1910,"S214",11,"female","Latino",57.4,2.69,0,6.1,6.1,4.8
1911,"S451",9,"female","Black",32.6,2.33,1,9.4,9,2.9
1912,"S254",9,"male","White",77.1,3.81,1,5.9,5.1,1.8
1913,"S073",11,"male","Asian",29.9,3.56,1,9.3,4.7,4.5
1914,"S174",12,"male","Latino",49.3,2.27,0,4.9,6.8,3.9
1915,"S500",11,"female","Asian",17.3,2.45,0,6.5,6.9,7.6
1916,"S104",12,"male","Asian",18.1,3.16,0,5.9,6.3,6.4
1917,"S218",9,"female","White",75.2,2.6,0,3.7,6.1,3.8
1918,"S080",11,"female","Asian",22.9,2.58,0,1.9,6.5,7.8
1919,"S151",10,"female","Asian",87.9,2.44,0,8,4.1,7.3
1920,"S225",10,"female","Latino",64.8,2.87,0,5.9,5.9,5.8
1921,"S187",11,"female","White",34.9,2.61,1,6.9,5.6,4.1
1922,"S368",11,"female","Other",63,3.35,1,5.9,7.6,7.4
1923,"S465",10,"male","Asian",61.6,2.47,0,5.6,6.2,6.4
1924,"S300",11,"male","Other",55.6,3.07,1,6.8,8,4.3
1925,"S134",12,"nonbinary","Other",11.7,3.23,1,6.2,6.9,5.6
1926,"S345",12,"male","White",37.8,2.43,1,4.2,7.1,3.9
1927,"S186",10,"female","Latino",32.3,2.08,0,5.9,5.3,4.2
1928,"S266",10,"female","Black",37,2.83,0,5.6,6.2,5.9
1929,"S016",11,"female","Asian",25.7,2.58,1,7.3,6.9,1.1
1930,"S261",11,"male","Latino",36.8,2.44,1,8.6,3.3,5
1931,"S189",11,"male","Latino",48.9,2.4,0,5.3,7.3,3.5
1932,"S283",9,"female","Latino",26.1,2.5,2,5.6,6,6.5
1933,"S313",9,"female","Other",58.5,1.73,1,6.4,6.5,5.9
1934,"S293",11,"male","Black",60.9,2.12,0,5.3,4.1,7.2
1935,"S373",12,"male","Other",42.8,2.91,1,6.3,9,5.5
1936,"S367",12,"male","Black",12.4,2.74,0,5.8,8.1,1.8
1937,"S468",12,"female","Other",85.4,2.58,0,6.6,4.9,5.8
1938,"S434",12,"male","Black",63.8,2.82,0,4.8,6.2,4.5
1939,"S394",12,"male","White",68.8,3.08,0,6.6,5.2,6.3
1940,"S342",12,"female","Asian",77.4,3.81,1,6.5,8.1,5.7
1941,"S490",9,"female","White",17.8,2.64,0,4.7,7.5,5
1942,"S429",12,"male","Other",87.7,3.44,0,5.9,6.1,4.1
1943,"S279",12,"male","Other",84.6,2.59,0,5.2,2.7,3.2
1944,"S355",11,"male","Asian",23.6,2.87,0,8.8,4.5,4.6
1945,"S160",12,"male","Other",40,2.61,2,9.3,6.6,5.2
1946,"S398",10,"male","Asian",11.5,3.13,1,7.3,5.9,2.9
1947,"S010",12,"female","Latino",59.2,2.65,0,4.7,6.5,4.1
1948,"S182",12,"female","Black",21,2.26,2,8.1,5.8,3.7
1949,"S002",10,"male","Latino",66.9,3.41,1,8.8,5.3,5.1
1950,"S142",12,"male","Asian",83,2.46,1,9.4,6,9.3
1951,"S230",12,"male","Other",89.4,2.83,0,6.9,4.1,3.1
1952,"S198",12,"female","Black",85.6,1.67,2,4.2,7.5,5.8
1953,"S305",11,"male","Asian",77.1,2.62,1,4.7,6.7,4.6
1954,"S335",10,"female","Other",56.3,2.27,0,6.5,4.6,7
1955,"S449",10,"female","Other",86.5,2.41,0,7.1,6.7,4.1
1956,"S094",12,"female","Latino",36.6,2.35,0,4.8,6.6,3.7
1957,"S445",10,"male","Other",46.8,2.88,0,5.7,6.6,5.7
1958,"S019",9,"male","Asian",52.9,2.31,0,6.5,6.2,8
1959,"S080",10,"male","White",74.9,1.98,1,4.6,7.4,4.6
1960,"S277",11,"male","Asian",44.6,2.16,0,6.9,8.4,7
1961,"S107",11,"male","Latino",71.5,2.98,1,6.4,4.2,3.2
1962,"S463",12,"male","White",81.7,3.51,0,5.9,5.8,4.5
1963,"S203",9,"female","Black",10.9,2.66,0,5.6,7.1,7.8
1964,"S317",10,"female","Asian",63.5,2.14,0,8.7,3.6,5.7
1965,"S247",11,"male","Latino",85.7,3.19,0,7.2,8.2,5.5
1966,"S421",11,"female","Latino",80.1,3.35,0,2.2,7.1,6.4
1967,"S196",11,"female","Latino",59.4,2.46,0,5.5,7.1,3.2
1968,"S406",12,"female","Other",38.8,2.11,0,6,6.5,5.2
1969,"S230",12,"male","White",67.9,2.76,0,3.7,2.8,4.4
1970,"S177",11,"female","Other",56,3.07,1,6.7,4.8,4.4
1971,"S229",12,"female","Latino",73.5,3.52,0,8.4,5.7,6.2
1972,"S155",11,"female","Asian",82.5,3.52,0,5.5,6,4.7
1973,"S464",9,"male","Asian",87.6,3.73,0,5.3,5.2,6.2
1974,"S080",9,"nonbinary","Asian",31.9,2.72,0,5.4,7,2.6
1975,"S407",10,"female","Latino",80.1,3.37,2,6.5,7.2,7.6
1976,"S121",11,"male","White",23.6,2.24,0,7.5,7.4,7.8
1977,"S167",11,"male","Asian",21,2.89,0,5.7,5.2,5.4
1978,"S387",9,"female","Black",28.2,3.07,0,6.8,6.7,3.8
1979,"S040",11,"female","Other",90.6,2.43,0,6.3,6.7,5.6
1980,"S231",9,"female","White",71.2,2.41,1,5.1,4.5,4.5
1981,"S115",12,"male","Latino",11.2,3.27,0,5.3,7.1,5.2
1982,"S285",9,"male","Black",85.2,2.93,2,4.8,4.3,4.6
1983,"S101",10,"male","Black",90.9,2.13,0,5.1,6.3,6.6
1984,"S341",11,"male","Latino",15,3.65,0,6.3,8,6
