contribution_id,candidate_name,candidate_party,office,state,amount,date,contributor_type,contributor_state,is_corporate,bonica.rid,cycle,election,Cand.ID,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
381,"SHURTLIFF, LOUWANNA (LOU)",Democrat,state:lower,UT,9485,2002-06-18,Individual,SC,TRUE,cand112942,2002,UT2002,UT4034,UT-10,0.059267155,0,-11.4802466,61.4802466,61.5,NA,0,7.914,0.067,0.213114754,1,1,0.2634,2,1,58.15943909,1,17904,1,9485,9.157466882,725,6.587550015,6575,8.791181937,800,6.685860947,410,6.018593214,325,5.786897381,0.657402273,14428,9.576926042,F
382,"SHURTLIFF, LAWANNA (LOU)",Democrat,state:lower,UT,25039,2004-03-01,PAC,MN,FALSE,cand112942,2004,UT2004,UT4034,UT-10,0.059267155,0,-6.782203648,56.78220365,56.8,NA,0,12.233,0.067,0.221311475,1,1,0.26,2,1,60.56355667,1,13145,1,25039,10.12818989,5900,8.682877107,17730,9.783069799,0,0,4200,8.343077871,1250,7.13169851,0.347358637,72084,11.18558738,F
383,"HOLDAWAY, KORY M",Republican,state:lower,UT,12540,2002-12-23,Individual,UT,FALSE,cand112943,2002,UT2002,UT4035,UT-34,0.73712197,1,12.04128454,37.95871546,38,NA,1,6.354,0.067,0.213114754,1,1,0.2634,2,1,36.59095764,0,22079,0,12540,9.436678814,450,6.11146734,6300,8.74846363,5000,8.517393171,300,5.707110265,150,5.017279837,0.754285714,16625,9.718662866,M
384,"MORGAN, KAREN",Democrat,state:lower,UT,15006,1998-03-06,Party Committee,CT,TRUE,cand112944,1998,UT1998,UT4036,UT-46,-0.227738111,0,-0.688779866,50.68877987,50.7,0,0,7.647,0.067,0.264,1,1,0.333,2,1,0,0,9466,0,15006,9.6162054,2005,7.603897969,11776,9.373903756,200,5.303304908,1625,7.39387829,705,6.559615237,0.563372879,26636,10.19001896,F
385,"MORGAN, KAREN W",Democrat,state:lower,UT,11401,2002-06-25,Individual,WV,FALSE,cand112944,2002,UT2002,UT4036,UT-46,-0.227738111,0,-8.505626678,58.50562668,58.5,NA,0,10.399,0.067,0.213114754,1,1,0.2634,2,1,53.55636597,1,26636,1,11401,9.34145635,1000,6.908754779,10351,9.244935017,50,3.931825633,600,6.398594935,400,5.993961427,1,11401,9.34145635,F
386,"HALE, KAREN",Democrat,state:upper,UT,33694,1998-12-22,Individual,FL,FALSE,cand112946,1998,UT1998,UT4038,UT-7,-0.229445194,0,-1.840758261,51.84075826,51.8,0,0,24.783,0.067,0.125,1,0,0.333,2,1,NA,NA,NA,0,33694,10.42507506,10325,9.242420265,16751,9.726272933,5325,8.580355766,5725,8.652772486,4500,8.412054873,0.548797967,61396,11.02509997,F
387,"HANSEN, NEIL A",Democrat,state:lower,UT,20485,2004-09-24,Self-Funded,SD,FALSE,cand112947,2004,UT2004,UT4039,UT-9,-0.072264059,1,5.575222015,44.42477798,44.4,NA,0,4.52,0.067,0.221311475,1,1,0.26,2,1,63.2983017,0,17219,0,20485,9.92744819,635,6.455198563,18450,9.822873849,0,0,535,6.284134161,100,4.615120517,0.917745621,22321,10.01328322,M
388,"LOCKHART, BECKY",Republican,state:lower,UT,28726,2002-10-07,Individual,RI,FALSE,cand112948,2002,UT2002,UT4040,UT-64,0.914608693,0,-37.05368639,87.05368639,87.1,NA,1,3.893,0.067,0.213114754,1,1,0.2634,2,1,19.12977028,1,16480,1,28726,10.26555791,0,0,20601,9.933143437,7125,8.871505346,NA,0,NA,0,1,28726,10.26555791,F
389,"LOCKHART, REBECCA",Republican,state:lower,UT,50960,2006-07-28,Individual,GA,TRUE,cand112948,2006,UT2006,UT4040,UT-64,0.914608693,0,-17.26817019,67.26817019,67.3,NA,1,4.288,0.067,0.223076923,1,1,0.26,2,1,0,1,28726,1,50960,10.83879629,300,5.707110265,45891,10.73404609,3519,8.166216269,200,5.303304908,100,4.615120517,0.708112164,71966,11.18394906,F
390,"LOCKHART, BECKY",Republican,state:lower,UT,55067,2008-03-08,Individual,IN,FALSE,cand112948,2008,UT2008,UT4040,UT-64,0.914608693,0,-18.46099217,68.46099217,68.5,NA,1,8.778,0.067,0.255172414,1,1,0.3417,2,1,30.45709038,1,48040,1,55067,10.9163059,1975,7.588829878,40151,10.60042753,2855,7.957177323,275,5.620400866,1500,7.313886832,0.653335073,84286,11.34197106,F
391,"FERRIN, JAMES A",Republican,state:lower,UT,4150,2002-09-20,Individual,RI,FALSE,cand112975,2002,UT2002,UT7085,UT-58,1.471733337,1,34.52914751,15.47085249,15.5,NA,1,7.136,0.067,0.213114754,1,1,0.2634,2,1,14.87481594,0,31904,0,4150,8.330863613,800,6.685860947,9350,9.143238568,1500,7.313886832,-8200,0,500,6.216606101,0.339329518,12230,9.411647229,M
392,"FISHER, JULIE",Republican,state:lower,UT,30278,2008-02-16,PAC,GA,FALSE,cand112977,2008,UT2008,UT7087,UT-17,1.067041073,0,-42.73773614,92.73773614,92.7,NA,1,13.731,0.067,0.255172414,1,1,0.3417,3,1,0,1,14600,1,30278,10.31817666,2650,7.882692206,11051,9.310366686,500,6.216606101,1450,7.280008253,600,6.398594935,0.974195624,31080,10.3443198,F
393,"HUGHES, GREGORY",Republican,state:lower,UT,130968,2006-06-22,PAC,VA,TRUE,cand112978,2006,UT2006,UT7088,UT-51,1.086981866,1,9.051722548,40.94827745,40.9,NA,1,9.546,0.067,0.223076923,1,1,0.26,2,1,0,0,15225,0,130968,11.7827083,36150,10.49545989,73218,11.20121023,2600,7.863651265,53035,10.87872621,1140,7.03966035,0.831659025,157478,11.96704104,M
394,"HUGHES, GREG",Republican,state:lower,UT,110766,2008-09-20,PAC,ND,FALSE,cand112978,2008,UT2008,UT7088,UT-51,1.086981866,1,1.563362122,48.43663788,48.4,0,1,16.279,0.067,0.255172414,1,1,0.3417,2,1,39.80725098,1,56653,0,110766,11.61517515,11275,9.330431852,53870,10.89434758,2000,7.601402335,10275,9.237566358,5000,8.517393171,0.940384419,117788,11.67664168,M
395,"BRAMBLE, CURT",Republican,state:upper,UT,261883,2008-08-11,Individual,RI,FALSE,cand112980,2008,UT2008,UT7090,UT-16,0.890286339,1,11.56796646,38.43203354,38.4,NA,1,19.031,0.067,0.229166667,1,0,0.3417,2,1,0,0,85425,0,261883,12.47565312,17950,9.795401103,167501,12.02875057,4500,8.412054873,16600,9.717218213,2000,7.601402335,0.988398117,264957,12.48732283,M
396,"MENLOVE, RONDA RUDD",Republican,state:lower,UT,24975,2004-11-16,Individual,GA,FALSE,cand112984,2004,UT2004,UT7096,UT-1,1.038106059,0,-5.301494598,55.3014946,55.3,NA,1,10.365,0.067,0.221311475,1,1,0.26,2,1,55.43770218,0,22942,0,24975,10.1256306,200,5.303304908,17872,9.791046473,3753,8.230577217,200,5.303304908,0,0,0.81182551,30764,10.33410045,F
397,"MENLOVE, RONDA RUDD",Republican,state:lower,UT,19889,2006-06-28,Individual,KY,FALSE,cand112984,2006,UT2006,UT7096,UT-1,1.038106059,0,-20.20304603,70.20304603,70.2,NA,1,7.88,0.067,0.223076923,1,1,0.26,2,1,44.6985054,1,48107,1,19889,9.897922094,75,4.33073334,17351,9.761463053,1163,7.059617628,75,4.33073334,0,0,1,19889,9.897922094,F
398,"MORLEY, MIKE",Republican,state:lower,UT,27721,2008-05-01,Individual,VT,TRUE,cand112987,2008,UT2008,UT7100,UT-66,1.018185275,1,4.72095871,45.27904129,45.3,NA,1,12.328,0.067,0.255172414,1,1,0.3417,2,1,0,0,21301,0,27721,10.22994553,1000,6.908754779,20651,9.935567446,500,6.216606101,0,0,1000,6.908754779,1,27721,10.22994553,M
399,"WILEY, LARRY",Democrat,state:lower,UT,14470,2008-10-03,Party Committee,UT,FALSE,cand112992,2008,UT2008,UT7106,UT-31,-0.207169004,1,16.92739658,33.07260342,33.1,NA,0,10.401,0.067,0.255172414,1,1,0.3417,2,1,65.08086395,0,49684,0,14470,9.57983282,3295,8.100464891,8796,9.082166033,0,0,1380,7.230563153,1890,7.544861069,0.543903172,26604,10.18881686,M
400,"MCGEE, ROZ",Democrat,state:lower,UT,42295,2004-01-07,PAC,NH,TRUE,cand112993,2004,UT2004,UT7107,UT-28,-0.893656203,0,-1.772054185,51.77205418,51.8,0,0,15.932,0.067,0.221311475,1,1,0.26,2,1,51.42040634,1,54412,1,42295,10.65242415,28350,10.25241758,9080,9.113939598,100,4.615120517,15550,9.651880224,11800,9.375939553,0.354371942,119352,11.68983239,F
401,"HARDY, ANN W",Republican,state:lower,UT,15501,2002-09-16,PAC,FL,FALSE,cand112997,2002,UT2002,UT7111,UT-20,1.055005528,0,-20.87094744,70.87094744,70.9,NA,1,7.865,0.067,0.213114754,1,1,0.2634,2,1,32.08935165,0,19618,0,15501,9.648659817,450,6.11146734,10601,9.268797942,2500,7.824445931,450,6.11146734,0,0,0.94276852,16442,9.707594316,F
402,"DEE, BRAD",Republican,state:lower,UT,50385,2004-10-04,PAC,NJ,TRUE,cand112999,2004,UT2004,UT7113,UT-11,0.953221877,1,14.70648193,35.29351807,35.3,NA,1,9.829,0.067,0.221311475,1,1,0.26,2,1,100,0,6059,0,50385,10.82744879,16600,9.717218213,30595,10.32862456,2000,7.601402335,15400,9.642187721,1200,7.090909822,1,50385,10.82744879,M
403,"HARRIS, ANDREW P",Republican,state:upper,MD,328972,2002-01-22,Party Committee,NC,FALSE,cand1130,2002,MD2002,MD3482,MD-7,1.02257266,1,7.906600952,42.09339905,42.1,NA,1,40.365,0.189,0.306818182,0,0,0.5657,2,1,100,0,68869,1,328972,12.70372792,137479,11.83123373,149233,11.91327082,0,0,147754.32,11.90331294,20015,9.904287233,0.746140831,440898,12.99656884,M
404,"JONES, PATRICIA W",Democrat,state:upper,UT,103027,2006-12-14,Self-Funded,ME,FALSE,cand113005,2006,UT2006,UT7120,UT-4,0.206982987,0,-6.009418488,56.00941849,56,NA,0,25.485,0.067,0.2,1,0,0.26,2,1,56.20557785,1,243179,0,103027,11.54274637,19206,9.863030075,46505,10.74733662,5000,8.517393171,13255.7,9.492258364,6250,8.74049673,0.98753918,104327,11.55528548,F
405,"FRANK, CRAIG",Republican,state:lower,UT,18495,2008-06-11,Individual,CA,FALSE,cand113007,2008,UT2008,UT7122,UT-57,1.086752281,1,25.86397263,24.13602737,24.1,NA,1,14.497,0.067,0.255172414,1,1,0.3417,2,1,0,0,17790,0,18495,9.825255704,1670,7.421177529,14576,9.587200223,800,6.685860947,920,6.825460036,750,6.621405652,0.827146691,22360,10.01502893,M
406,"WALKER, MARK",Republican,state:lower,UT,49241,2004-01-04,Individual,SD,TRUE,cand113010,2004,UT2004,UT7125,UT-45,1.157043127,1,2.142624231,47.85737577,47.9,0,1,12.476,0.067,0.221311475,1,1,0.26,2,1,49.24765778,0,38329,0,49241,10.80448189,3490,8.157943507,35251,10.47027754,6800,8.824824939,4830,8.482808765,235,5.463831805,0.76424392,64431,11.07335016,M
407,"ODA, CURTIS",Republican,state:lower,UT,44421,2008-11-09,Individual,WI,FALSE,cand113011,2008,UT2008,UT7126,UT-14,0.97743964,1,13.98448944,36.01551056,36,NA,1,8.252,0.067,0.255172414,1,1,0.3417,2,1,36.16605759,0,32038,0,44421,10.70146761,1431,7.266827348,25301,10.13863872,1000,6.908754779,455.93,6.124530206,725,6.587550015,0.778660076,57048,10.9516483,M
408,"WALKER, CARLENE M",Republican,state:upper,UT,105722,2004-09-04,Individual,KS,FALSE,cand113012,2004,UT2004,UT7127,UT-8,1.10079458,0,-6.307628632,56.30762863,56.3,NA,1,33.079,0.067,0.142857143,1,0,0.26,2,0,46.65420914,1,78011,1,105722,11.56856829,19960,9.901535649,50112,10.82203573,20150,9.911009194,24565,10.10911865,1295,7.167037877,0.621386043,170139,12.04437103,F
409,"LAWRENCE, SUSAN",Republican,state:lower,UT,35032,2004-04-13,Individual,FL,FALSE,cand113015,2004,UT2004,UT7130,UT-36,1.088016934,0,-6.389030053,56.38903005,56.4,NA,1,16.286,0.067,0.221311475,1,1,0.26,3,0,46.1740799,1,42468,1,35032,10.46401721,7040,8.859505485,11592,9.358156747,10200,9.230241034,7265,8.890961213,825,6.716594774,0.432873259,80929,11.30132751,F
410,"BLACK, LAURA",Democrat,state:lower,UT,34517,2008-03-17,Individual,NY,FALSE,cand113018,2008,UT2008,UT7133,UT-45,-0.377545767,0,-2.687800452,52.68780045,52.7,NA,0,11.939,0.067,0.255172414,1,1,0.3417,3,0,49.88161087,1,64431,0,34517,10.44920724,4188,8.340217321,15118,9.62370751,1000,6.908754779,1675,7.424165281,2949.5,7.989729926,0.517046646,66758,11.10882942,F
411,"MOSS, CAROL SPACKMAN",Democrat,state:lower,UT,46026,2004-11-05,Individual,ID,TRUE,cand113024,2004,UT2004,UT7140,UT-37,-0.255514172,0,-16.61460368,66.61460368,66.6,NA,0,15.366,0.067,0.221311475,1,1,0.26,2,1,0,0,31950,1,46026,10.73696173,19720,9.889439337,24691,10.11423458,300,5.707110265,11945,9.388151773,6625,8.798756583,0.4094767,112402,11.62983701,F
412,"DUNNINGAN, JIM",Republican,state:lower,UT,44691,2002-05-19,Individual,WI,FALSE,cand113025,2002,UT2002,UT7141,UT-39,0.781464437,1,1.955399873,48.04460013,48,0,1,6.166,0.067,0.213114754,1,1,0.2634,2,1,50.91214752,1,27691,1,44691,10.70752742,1899,7.549609165,31714,10.36454503,6500,8.77971129,1750,7.467942332,149,5.010635294,0.838621906,53291,10.88352274,M
413,"DUNNIGAN, JIM",Republican,state:lower,UT,128368,2008-06-14,Individual,MT,TRUE,cand113025,2008,UT2008,UT7141,UT-39,0.781464437,1,4.054981232,45.94501877,45.9,NA,1,8.73,0.067,0.255172414,1,1,0.3417,2,1,0,0,31505,0,128368,11.76265642,5285,8.572817095,65405,11.08836928,2000,7.601402335,5601.66,8.630996764,1516.67,7.324931543,0.995285945,128976,11.76738162,M
414,"FISHER, JANICE",Democrat,state:lower,UT,21773,2006-11-20,Self-Funded,RI,FALSE,cand113026,2006,UT2006,UT7764,UT-29,-0.097232037,0,-1.033245073,51.03324507,51,1,0,4.838,0.067,0.223076923,1,1,0.26,3,1,48.82975006,1,40481,1,21773,9.988425949,2205,7.6989362,14846,9.605553104,4500,8.412054873,1180,7.074116816,125,4.836281907,0.562522606,38706,10.56374991,F
415,"FISHER, JANICE",Democrat,state:lower,UT,20393,2008-05-03,PAC,WI,FALSE,cand113026,2008,UT2008,UT7764,UT-29,-0.097232037,0,-12.52742366,62.52742366,62.5,NA,0,7.113,0.067,0.255172414,1,1,0.3417,2,1,46.96155548,1,51369,1,20393,9.922946984,1243,7.1260872730000004,11188,9.322686432,5000,8.517393171,993.29,6.902028915,775,6.65415252,0.752981575,27083,10.2066615,F
416,"NIEDERHAUSER, WAYNE",Republican,state:upper,UT,161331,2006-10-02,Individual,NY,FALSE,cand113027,2006,UT2006,UT8191,UT-9,1.070476548,1,2.345733643,47.65426636,47.7,0,1,22.445,0.067,0.2,1,0,0.26,2,1,0,0,61892,0,161331,11.99121343,12875,9.463120392,103235,11.54477291,13500,9.510519036,1575,7.36264527,2850,7.955425089,0.797125366,202391,12.21795675,M
417,"STOWELL, DENNIS E",Republican,state:upper,UT,45234,2006-04-23,Individual,WY,FALSE,cand113030,2006,UT2006,UT8195,UT-28,1.108763791,1,19.06354532,30.93645468,30.9,NA,1,23.084,0.067,0.2,1,0,0.26,3,1,0,0,32614,0,45234,10.7196043,2925,7.981391582,28551,10.25948227,10000,9.210440367,2325,7.751905333,1100,7.003974137,1,45234,10.7196043,M
418,"DRAXLER, JACK R",Republican,state:lower,UT,5743,2008-02-26,Individual,WY,FALSE,cand113031,2008,UT2008,UT8196,UT-3,1.068848189,1,24.07691193,25.92308807,25.9,NA,1,13.054,0.067,0.255172414,1,1,0.3417,2,1,35.97611618,0,15726,0,5743,8.655737001,500,6.216606101,5101,8.537387899,0,0,0,0,500,6.216606101,1,5743,8.655737001,M
419,"GROVER, KEITH",Republican,state:lower,UT,29073,2006-07-16,Individual,NM,TRUE,cand113032,2006,UT2006,UT8357,UT-61,1.269974067,1,21.40199504,28.59800496,28.6,NA,1,6.295,0.067,0.223076923,1,1,0.26,2,1,22.45028305,1,22617,0,29073,10.27756519,500,6.216606101,22323,10.01341761,4500,8.412054873,500,6.216606101,0,0,0.693121945,41945,10.64411452,M
420,"RIESEN, PHIL",Democrat,state:lower,UT,31962,2006-04-09,Individual,IL,TRUE,cand113035,2006,UT2006,UT8543,UT-36,-0.560303381,1,0.90378952,49.09621048,49.1,0,0,12.005,0.067,0.223076923,1,1,0.26,2,1,42.37381744,1,71396,1,31962,10.37230298,7895,8.974111581,23082,10.04685169,500,6.216606101,7520.12,8.925470342,575,6.356107661,0.630277455,50711,10.83389813,M
421,"JOHNSON, CHRISTINE (CHRIS)",Democrat,state:lower,UT,27593,2006-09-23,Party Committee,ME,TRUE,cand113039,2006,UT2006,UT8668,UT-25,-0.946702689,0,-24.73663188,74.73663188,74.7,NA,0,9.967,0.067,0.223076923,1,1,0.26,2,1,65.19132996,1,48608,0,27593,10.2253174,9055,9.1111828,16158,9.690232449,2000,7.601402335,8475,9.044993919,880,6.781057626,1,27593,10.2253174,F
422,"SEELIG, JEN",Democrat,state:lower,UT,30925,2008-09-07,Party Committee,TN,FALSE,cand113040,2008,UT2008,UT8740,UT-23,-0.02052981,0,-17.91862229,67.91862229,67.9,NA,0,6.39,0.067,0.255172414,1,1,0.3417,2,1,58.82808304,1,31291,1,30925,10.3393202,3599,8.188689124,24850,10.12065327,250,5.525452939,1356.6,7.213473714,1667,7.419380583,0.96249611,32130,10.37754545,F
423,"CHAVEZ-HOUCK, REBECCA",Democrat,state:lower,UT,27549,2008-04-20,Individual,FL,TRUE,cand113046,2008,UT2008,UT9320,UT-24,-0.51389995,0,-18.5961503,68.5961503,68.6,NA,0,13.922,0.067,0.255172414,1,1,0.3417,3,1,96.36550903,0,32748,1,27549,10.22372152,4340,8.375860015,13384,9.501889956,700,6.552507887,6941.99,8.845487796,1860,7.528869257,0.904313288,30464,10.32430094,F
424,"ROBLES, LUZ",Democrat,state:upper,UT,66846,2008-09-22,Individual,LA,FALSE,cand113047,2008,UT2008,UT9458,UT-1,-0.244720077,0,-7.195999146,57.19599915,57.2,NA,0,15.592,0.067,0.229166667,1,0,0.3417,2,1,48.85828018,0,94401,0,66846,11.11014675,19329,9.869413572,29999,10.30895266,15100,9.622516246,15954.33,9.677548222,1625,7.39387829,0.904436537,73909,11.21058989,F
425,"EDWARDS, BECKY",Republican,state:lower,UT,49206,2008-11-27,Self-Funded,FL,FALSE,cand113052,2008,UT2008,UT9482,UT-20,1.256412049,0,-19.04984551,69.04984551,69,NA,1,13.455,0.067,0.255172414,1,1,0.3417,3,1,35.27410126,1,51359,0,49206,10.80377085,2075,7.638198244,6100,8.716207971,2800,7.937731775,1450,7.280008253,36100,10.49407584,0.983805182,50016,10.82009823,F
426,"WATKINS, CHRISTINE F",Democrat,state:lower,UT,17826,2008-03-05,Individual,KY,FALSE,cand113059,2008,UT2008,UT9499,UT-69,0.141957999,0,-7.988891602,57.9888916,58,NA,0,10.621,0.067,0.255172414,1,1,0.3417,2,1,100,0,14251,0,17826,9.788413345,723,6.584791392,10713,9.279306576,500,6.216606101,198.02,5.293405322,525,6.265301213,1,17826,9.788413345,F
427,"BAUER, ALBERT",Democrat,state:upper,WA,63810,1992-02-23,Individual,PA,FALSE,cand114864,1992,WA1992,WA11528,WA-49,0.034293448,1,8.487449646,41.51255035,41.5,NA,0,39.959,0.198,0.333333333,0,0,0.434,2,1,NA,NA,NA,0,63810,11.0636652,7767,8.95776801,46570,10.74873331,617,6.426488457,6116,8.718827059,500,6.216606101,0.968402841,65892,11.09577232,M
428,"CARRELL, MICHAEL J",Republican,state:upper,WA,374200,2004-10-22,PAC,DE,FALSE,cand115243,2004,WA2004,WA12470,WA-28,0.715096216,1,2.346969604,47.6530304,47.7,0,1,48.062,0.198,0.393939394,0,0,0.5277,2,1,0,1,93461,0,374200,12.83254569,62510,11.04309782,151640,11.92927116,98739,11.50024541,43714.79,10.68546464,21291,9.966086694,0.668504369,559757,13.23525804,M
429,"CARRELL, MIKE",Republican,state:upper,WA,195326,2008-01-12,PAC,TX,TRUE,cand115243,2008,WA2008,WA12470,WA-28,0.715096216,1,6.072414398,43.9275856,43.9,NA,1,49.272,0.198,0.348484848,0,0,0.5734,2,1,47.6530304,1,369914,0,195326,12.18242524,38755,10.56504086,148925,11.91120482,2700,7.901377354,31939.12,10.37161818,7854,8.968905551,0.794360103,245891,12.41264363,M
430,"JOHNSON, STEPHEN L",Republican,state:upper,WA,129676,1994-08-02,Individual,MS,FALSE,cand115544,1994,WA1994,WA178,WA-47,0.862074471,1,7.163097382,42.83690262,42.8,NA,1,31.055,0.198,0.372881356,0,0,0.434,2,1,53.24327469,1,295362,1,129676,11.77279431,34059,10.43587895,94543,11.45682061,1075,6.981005741,21437.22,9.972930589,10752.3,9.282967963,0.66980367,193603,12.17356495,M
431,"JOHNSON, STEPHEN L",Republican,state:upper,WA,176822,1998-04-12,Individual,NJ,FALSE,cand115544,1998,WA1998,WA178,WA-47,0.862074471,1,3.46654892,46.53345108,46.5,NA,1,34.631,0.198,0.43902439,0,0,0.4984,2,1,42.83690262,1,280719,0,176822,12.08289886,41754,10.63957448,130610,11.77997872,4375,8.383890344,29364,10.28755877,12040,9.396072772,0.520467303,339737,12.73592707,M
432,"DREW, KATHLEEN",Democrat,state:upper,WA,152927,1992-05-18,Party Committee,VA,FALSE,cand116166,1992,WA1992,WA13482,WA-5,-0.913350033,0,-2.100673676,52.10067368,52.1,0,0,49.984,0.198,0.333333333,0,0,0.434,2,0,NA,NA,NA,0,152927,11.93771596,9450,9.153875835,49223,10.80413659,46964,10.75715792,5782.5,8.662764315,3092.5,8.037058415,0.489482309,312426,12.65212292,F
433,"EIDE, TRACEY J",Democrat,state:upper,WA,173816,1998-05-07,PAC,DE,FALSE,cand116173,1998,WA1998,WA13616,WA-30,-0.825636557,0,-3.281433105,53.28143311,53.3,NA,0,34.939,0.198,0.43902439,0,0,0.4984,2,1,47.36309814,1,217400,0,173816,12.06575255,15166,9.626877294,90094,11.40861995,65277,11.08641035,9767.85,9.186954031,5258,8.567696174,0.535630973,324507,12.69006239,F
434,"EIDE, TRACEY J",Democrat,state:upper,WA,252376,2002-06-20,Individual,TX,TRUE,cand116173,2002,WA2002,WA13616,WA-30,-0.825636557,0,-4.05197525,54.05197525,54.1,NA,0,28.628,0.198,0.465116279,0,0,0.5013,2,1,53.28143311,1,330007,1,252376,12.43867532,18722,9.837507994,152470,11.93472969,76334,11.24288683,13507,9.511037382,6240,8.738895705,0.763378544,330604,12.70867656,F
435,"DUNCAN, JEFF",Republican,state:lower,SC,27574,2002-04-06,Individual,NC,FALSE,cand1162,2002,SC2002,SC6862,SC-15,1.124674586,1,11.09964752,38.90035248,38.9,NA,1,8.239,0.135,0.120689655,0,1,0.4091,2,1,100,0,12212,0,27574,10.22462858,3250,8.08671792,17999,9.798127037,5000,8.517393171,500,6.216606101,250,5.525452939,1,27574,10.22462858,M
436,"HALE, PATRICIA S",Republican,state:upper,WA,135480,1994-11-22,Party Committee,KS,FALSE,cand116319,1994,WA1994,WA14633,WA-8,0.447956733,0,-8.566215515,58.56621552,58.6,NA,1,39.183,0.198,0.372881356,0,0,0.434,2,1,51.50971985,1,478562,0,135480,11.81657931,53206,10.88194525,81207,11.30476904,575,6.356107661,25239.46,10.13620354,14836.67,9.604924496,0.90362169,149930,11.9179238,F
437,"KOHL, JEANNE",Democrat,state:upper,WA,56166,1994-09-20,Individual,ME,TRUE,cand116350,1994,WA1994,WA15948,WA-36,-0.909776513,0,-21.60585785,71.60585785,71.6,NA,0,42.949,0.198,0.372881356,0,0,0.434,2,1,55.06890106,0,518564,0,56166,10.93606687,22465,10.01975833,32456,10.38767142,715,6.573680167,10848,9.291828189,7037,8.859079318,1,56166,10.93606687,F
438,"LOVELAND, VALORIA",Democrat,state:upper,WA,102950,1992-08-28,Individual,CO,TRUE,cand116373,1992,WA1992,WA16458,WA-16,-0.629704382,0,-0.794116974,50.79411697,50.8,0,0,37.4,0.198,0.333333333,0,0,0.434,2,1,NA,NA,NA,0,102950,11.54199871,8285,9.022322623,73825,11.20946625,1250,7.13169851,6525,8.783549477,2110,7.654917048,0.370593021,277798,12.53464951,F
439,"LOVELAND, VALORIA",Democrat,state:upper,WA,235721,1996-07-18,Individual,VT,TRUE,cand116373,1996,WA1996,WA16458,WA-16,-0.629704382,0,-2.328437805,52.32843781,52.3,0,0,37.45,0.198,0.315789474,0,0,0.4984,2,0,50.79411697,1,200349,1,235721,12.37040418,29693,10.29870028,135525,11.81691878,66016,11.09766756,17668,9.779566971,12360,9.422301634,0.559041579,421652,12.95193561,F
440,"HAUGEN, MARY MARGARET",Democrat,state:upper,WA,126323,1992-10-17,Individual,CO,FALSE,cand116399,1992,WA1992,WA174,WA-10,-0.724424783,0,-8.546409607,58.54640961,58.5,NA,0,45.68,0.198,0.333333333,0,0,0.434,2,1,NA,NA,NA,0,126323,11.7465974,9418,9.150484205,84313,11.3423032,8689,9.069928218,5951.69,8.691598497,2078,7.639642288,0.582372494,216911,12.28724241,F
441,"HAUGEN, MARY",Democrat,state:upper,WA,210911,1996-12-27,Individual,DE,FALSE,cand116399,1996,WA1996,WA174,WA-10,-0.724424783,0,-2.702251434,52.70225143,52.7,NA,0,48.108,0.198,0.315789474,0,0,0.4984,2,1,58.54640961,1,238943,1,210911,12.25919152,33169,10.40940113,102925,11.54176556,71483,11.17722893,17249,9.755567422,10060,9.216421842,0.564017607,373944,12.83186133,F
