"hh_id","year","head_age","education_head","num_children","income","has_employer_insurance","self_reported_health","unexpected_expense"
363,2023,41,"3",3,82856,1,2,0
363,2024,41,"3",1,100498,1,4,1
364,2019,57,"5",0,100102,0,3,0
364,2020,57,"5",0,63320,1,4,0
364,2021,57,"5",0,24109,1,3,0
364,2022,57,"5",0,74803,1,2,0
364,2023,57,"5",2,65010,1,4,0
364,2024,57,"5",3,37732,0,1,0
365,2019,43,"5",0,72788,1,4,0
365,2020,43,"5",2,59070,0,4,0
365,2021,43,"5",1,53603,1,3,0
365,2022,43,"5",3,101175,1,1,1
365,2023,43,"5",3,92033,1,5,0
365,2024,43,"5",1,80362,0,3,0
366,2019,32,"5",1,222412,1,4,0
366,2020,32,"5",3,89341,0,3,0
366,2021,32,"5",2,67174,0,4,0
366,2022,32,"5",0,63418,1,5,0
366,2023,32,"5",0,47404,0,3,0
366,2024,32,"5",1,97549,0,3,0
367,2019,28,"3",2,98806,0,4,0
367,2020,28,"3",3,72798,0,3,0
367,2021,28,"3",2,36033,0,3,0
367,2022,28,"3",2,78990,1,3,0
367,2023,28,"3",2,62453,0,2,0
367,2024,28,"3",1,92020,1,3,0
368,2019,66,"4",1,130483,1,3,0
368,2020,66,"4",0,64713,1,4,0
368,2021,66,"4",1,63012,0,5,0
368,2022,66,"4",0,54460,0,2,0
368,2023,66,"4",1,264941,1,4,0
368,2024,66,"4",0,68368,1,1,0
369,2019,69,"4",3,128053,1,4,0
369,2020,69,"4",1,56100,0,3,0
369,2021,69,"4",2,99253,1,3,1
369,2022,69,"4",3,70031,0,2,0
369,2023,69,"4",0,120541,1,3,1
369,2024,69,"4",2,115499,1,4,1
370,2019,69,"2",3,103497,0,3,0
370,2020,69,"2",0,64677,1,2,1
370,2021,69,"2",0,42398,1,3,0
370,2022,69,"2",3,34576,1,3,0
370,2023,69,"2",1,77141,1,4,0
370,2024,69,"2",4,96039,1,2,0
371,2019,63,"4",1,77492,0,3,0
371,2020,63,"4",1,56893,1,4,0
371,2021,63,"4",2,71778,1,3,0
371,2022,63,"4",2,51742,1,3,0
371,2023,63,"4",2,90228,0,4,0
371,2024,63,"4",0,225032,1,4,0
372,2019,31,"1",0,122188,0,1,0
372,2020,31,"1",1,61648,1,3,0
372,2021,31,"1",0,73231,1,4,0
372,2022,31,"1",4,86537,0,1,1
372,2023,31,"1",1,52039,1,3,0
372,2024,31,"1",1,50972,0,5,0
373,2019,40,"4",3,57123,1,3,0
373,2020,40,"4",1,61718,1,4,0
373,2021,40,"4",0,56567,1,3,0
373,2022,40,"4",1,90306,0,3,0
373,2023,40,"4",3,114282,1,3,0
373,2024,40,"4",1,27681,1,3,0
374,2019,69,"2",1,54972,1,4,0
374,2020,69,"2",1,27869,0,3,0
374,2021,69,"2",1,90992,1,2,0
374,2022,69,"2",4,50863,1,2,0
374,2023,69,"2",0,49736,0,3,0
374,2024,69,"2",3,63891,1,2,0
375,2019,72,"2",2,79826,1,3,0
375,2020,72,"2",3,65011,1,4,1
375,2021,72,"2",2,51602,1,4,0
375,2022,72,"2",0,98229,1,3,0
375,2023,72,"2",1,200144,0,4,0
375,2024,72,"2",2,55365,0,3,1
376,2019,63,"2",3,36305,1,3,0
376,2020,63,"2",1,77522,0,5,0
376,2021,63,"2",1,36002,1,4,0
376,2022,63,"2",1,66002,1,5,0
376,2023,63,"2",3,70321,1,3,0
376,2024,63,"2",1,96084,0,5,0
377,2019,67,"5",2,51386,0,4,0
377,2020,67,"5",1,40535,1,3,0
377,2021,67,"5",3,60452,0,4,0
377,2022,67,"5",0,88711,1,3,0
377,2023,67,"5",0,33789,0,4,0
377,2024,67,"5",2,40780,0,5,1
378,2019,39,"2",1,80766,1,3,0
378,2020,39,"2",1,40539,1,3,0
378,2021,39,"2",0,45216,1,1,0
378,2022,39,"2",0,42458,1,5,0
378,2023,39,"2",1,57409,1,3,0
378,2024,39,"2",1,62460,0,3,1
379,2019,53,"3",1,58814,1,3,1
379,2020,53,"3",3,43327,1,1,0
379,2021,53,"3",1,42568,1,4,0
379,2022,53,"3",1,37516,1,4,0
379,2023,53,"3",1,27661,0,4,0
379,2024,53,"3",0,71468,0,3,0
380,2019,31,"1",3,133697,1,4,0
380,2020,31,"1",0,129497,1,3,0
380,2021,31,"1",0,97417,1,3,0
380,2022,31,"1",1,69369,1,3,0
380,2023,31,"1",0,65837,0,3,1
380,2024,31,"1",1,55768,1,4,1
381,2019,57,"1",0,27685,1,5,0
381,2020,57,"1",0,33332,1,4,0
381,2021,57,"1",1,92153,1,2,0
381,2022,57,"1",3,74089,1,3,0
381,2023,57,"1",0,55406,1,3,0
381,2024,57,"1",2,84830,0,4,0
382,2019,29,"4",1,51431,1,3,0
382,2020,29,"4",1,115039,0,3,0
382,2021,29,"4",1,53586,1,4,1
382,2022,29,"4",2,29668,1,2,0
382,2023,29,"4",3,63755,0,2,0
382,2024,29,"4",1,79455,0,4,0
383,2019,35,"5",2,43167,1,4,0
383,2020,35,"5",1,81140,1,3,0
383,2021,35,"5",1,61347,0,3,1
383,2022,35,"5",0,172768,1,4,0
383,2023,35,"5",1,65867,1,3,0
383,2024,35,"5",2,115153,1,4,0
384,2019,32,"3",1,158351,0,3,0
384,2020,32,"3",0,80793,1,3,0
384,2021,32,"3",1,65443,0,4,0
384,2022,32,"3",2,36883,0,3,0
384,2023,32,"3",1,48433,1,3,0
384,2024,32,"3",2,62750,1,4,0
385,2019,68,"2",4,120738,1,2,0
385,2020,68,"2",2,41096,1,4,0
385,2021,68,"2",0,70170,1,3,0
385,2022,68,"2",1,76077,1,3,0
385,2023,68,"2",1,41023,1,4,1
385,2024,68,"2",1,64994,0,3,0
386,2019,43,"2",0,36758,1,3,1
386,2020,43,"2",0,58551,0,3,0
386,2021,43,"2",3,36171,0,3,0
386,2022,43,"2",4,77211,1,3,0
386,2023,43,"2",1,66252,0,3,0
386,2024,43,"2",0,42007,0,5,0
387,2019,33,"1",2,39408,1,4,0
387,2020,33,"1",1,47835,1,3,0
387,2021,33,"1",2,100990,1,4,1
387,2022,33,"1",4,98352,1,2,0
387,2023,33,"1",1,47317,1,1,0
387,2024,33,"1",1,50437,1,4,0
388,2019,70,"1",3,152735,1,4,0
388,2020,70,"1",1,40723,1,3,0
388,2021,70,"1",1,39818,1,2,0
388,2022,70,"1",1,79606,1,5,1
388,2023,70,"1",0,83620,1,4,0
388,2024,70,"1",0,57759,1,2,1
389,2019,39,"2",1,47299,1,4,1
389,2020,39,"2",0,28720,1,5,0
389,2021,39,"2",1,113884,1,4,0
389,2022,39,"2",3,20338,1,3,0
389,2023,39,"2",2,105307,0,4,0
389,2024,39,"2",0,77242,1,3,0
390,2019,32,"4",1,41681,0,4,0
390,2020,32,"4",2,38959,1,5,0
390,2021,32,"4",3,41493,1,4,0
390,2022,32,"4",1,127745,0,2,1
390,2023,32,"4",2,29205,1,4,0
390,2024,32,"4",3,34382,0,2,0
391,2019,46,"3",2,61958,1,2,1
391,2020,46,"3",0,49888,1,4,0
391,2021,46,"3",0,33021,1,3,0
391,2022,46,"3",1,82354,1,3,0
391,2023,46,"3",2,154964,0,4,0
391,2024,46,"3",1,105714,1,4,0
392,2019,67,"3",2,73736,1,2,0
392,2020,67,"3",4,100357,1,3,0
392,2021,67,"3",3,73371,1,4,1
392,2022,67,"3",2,71310,0,3,0
392,2023,67,"3",1,115095,1,5,0
392,2024,67,"3",1,59651,1,4,0
393,2019,40,"3",1,75852,0,3,0
393,2020,40,"3",3,108525,1,3,0
393,2021,40,"3",1,80907,0,3,0
393,2022,40,"3",0,72998,0,1,0
393,2023,40,"3",0,266658,1,2,0
393,2024,40,"3",2,34755,0,3,0
394,2019,55,"1",4,57119,0,4,0
394,2020,55,"1",1,58139,1,3,0
394,2021,55,"1",2,53610,0,3,0
394,2022,55,"1",2,96804,0,3,0
394,2023,55,"1",2,42972,1,2,1
394,2024,55,"1",1,56812,1,1,0
395,2019,36,"4",3,57545,1,4,0
395,2020,36,"4",1,36182,1,3,0
395,2021,36,"4",1,92714,1,4,0
395,2022,36,"4",3,171890,1,5,0
395,2023,36,"4",3,55802,0,1,0
395,2024,36,"4",4,39082,0,4,1
396,2019,44,"4",2,50127,1,3,0
396,2020,44,"4",0,60077,1,3,0
396,2021,44,"4",4,88637,1,4,0
396,2022,44,"4",1,42190,0,4,0
396,2023,44,"4",2,74156,1,3,0
396,2024,44,"4",1,67158,1,1,0
397,2019,31,"2",3,84136,1,3,0
397,2020,31,"2",1,87820,1,3,0
397,2021,31,"2",2,39454,1,4,1
397,2022,31,"2",3,41059,0,4,0
397,2023,31,"2",1,58717,1,2,0
397,2024,31,"2",0,153178,1,1,0
398,2019,42,"4",1,45249,0,3,0
398,2020,42,"4",0,40628,1,4,0
398,2021,42,"4",2,84668,1,4,1
398,2022,42,"4",2,142352,0,3,0
398,2023,42,"4",0,48810,0,4,0
398,2024,42,"4",2,83405,1,4,1
399,2019,60,"4",0,73477,0,5,0
399,2020,60,"4",2,72624,1,3,0
399,2021,60,"4",3,74493,1,2,0
399,2022,60,"4",1,205391,0,4,0
399,2023,60,"4",0,31485,0,2,0
399,2024,60,"4",2,42203,1,4,1
400,2019,53,"4",2,74574,1,3,0
400,2020,53,"4",1,74241,1,3,1
400,2021,53,"4",1,33679,1,2,0
400,2022,53,"4",3,58152,1,5,0
400,2023,53,"4",2,50595,0,2,0
400,2024,53,"4",1,136240,1,3,0
401,2019,39,"1",1,60081,1,3,0
401,2020,39,"1",1,113237,1,3,1
401,2021,39,"1",0,43062,1,4,0
401,2022,39,"1",3,44878,1,4,0
401,2023,39,"1",3,61455,1,2,0
401,2024,39,"1",2,73813,1,5,0
402,2019,37,"2",1,46141,1,2,0
402,2020,37,"2",0,114291,1,3,1
402,2021,37,"2",2,160420,1,3,0
402,2022,37,"2",1,75021,0,2,1
402,2023,37,"2",0,30700,1,4,1
402,2024,37,"2",1,81953,0,4,0
403,2019,62,"3",1,29156,1,4,1
403,2020,62,"3",3,95564,1,4,0
403,2021,62,"3",0,31468,1,1,0
403,2022,62,"3",1,76192,1,5,0
403,2023,62,"3",2,89365,1,5,0
403,2024,62,"3",2,67541,1,2,0
404,2019,58,"1",3,125322,0,2,0
404,2020,58,"1",3,40613,0,3,0
404,2021,58,"1",3,99726,0,3,0
404,2022,58,"1",1,19392,1,3,0
404,2023,58,"1",1,52696,0,1,1
404,2024,58,"1",1,34245,1,3,0
405,2019,43,"3",3,80537,1,3,0
405,2020,43,"3",2,104962,1,5,0
405,2021,43,"3",0,63560,0,3,0
405,2022,43,"3",3,38011,0,3,1
405,2023,43,"3",2,80515,1,3,1
405,2024,43,"3",5,57431,0,5,1
406,2019,59,"4",0,75894,1,3,0
406,2020,59,"4",1,125016,1,5,1
406,2021,59,"4",2,90060,0,4,0
406,2022,59,"4",0,66234,1,1,1
406,2023,59,"4",2,86997,1,2,0
406,2024,59,"4",0,41415,1,2,0
407,2019,27,"3",1,79460,1,1,1
407,2020,27,"3",1,46956,0,4,0
407,2021,27,"3",1,45435,1,4,0
407,2022,27,"3",2,44149,1,4,0
407,2023,27,"3",2,45748,1,1,0
407,2024,27,"3",1,48103,1,3,0
408,2019,38,"5",3,76204,1,2,0
408,2020,38,"5",0,55452,1,2,0
408,2021,38,"5",3,92132,1,3,0
408,2022,38,"5",0,42534,1,4,0
408,2023,38,"5",1,121044,1,4,0
408,2024,38,"5",1,46819,1,2,0
409,2019,68,"5",2,51893,0,4,0
409,2020,68,"5",1,39827,0,4,1
409,2021,68,"5",2,29637,1,2,0
409,2022,68,"5",5,28081,1,4,1
409,2023,68,"5",1,106257,0,4,0
409,2024,68,"5",0,100929,1,1,0
410,2019,35,"2",1,32187,1,4,1
410,2020,35,"2",1,101645,1,4,1
410,2021,35,"2",3,103927,1,3,0
410,2022,35,"2",0,71491,1,2,0
410,2023,35,"2",3,101788,1,3,0
410,2024,35,"2",1,69198,1,5,0
411,2019,64,"5",4,60692,0,5,0
411,2020,64,"5",1,54136,1,4,0
411,2021,64,"5",1,95457,1,3,0
411,2022,64,"5",1,59835,0,5,0
411,2023,64,"5",2,30059,0,5,0
411,2024,64,"5",0,216368,1,3,0
412,2019,64,"4",2,58524,1,4,0
412,2020,64,"4",1,95868,1,3,1
412,2021,64,"4",1,93151,1,3,0
412,2022,64,"4",4,77510,0,3,0
412,2023,64,"4",1,76911,1,3,0
412,2024,64,"4",0,87906,1,1,0
413,2019,48,"5",1,29032,0,4,0
413,2020,48,"5",1,34697,0,5,1
413,2021,48,"5",1,63283,0,3,0
413,2022,48,"5",0,70505,1,3,0
413,2023,48,"5",1,89733,0,3,1
413,2024,48,"5",0,113388,1,4,0
414,2019,47,"4",0,52610,0,4,0
414,2020,47,"4",2,170310,0,4,0
414,2021,47,"4",3,101304,1,3,0
414,2022,47,"4",2,75250,1,3,0
414,2023,47,"4",1,30512,1,4,0
414,2024,47,"4",2,131455,1,3,0
415,2019,57,"4",1,30777,1,4,0
415,2020,57,"4",3,118556,1,3,1
415,2021,57,"4",0,54569,1,2,0
415,2022,57,"4",2,79139,1,3,0
415,2023,57,"4",2,84201,1,3,0
415,2024,57,"4",2,75063,1,3,1
416,2019,59,"4",0,83700,1,3,0
416,2020,59,"4",2,36352,0,2,0
416,2021,59,"4",1,87870,1,4,1
416,2022,59,"4",2,43809,0,5,1
416,2023,59,"4",1,54068,1,3,0
416,2024,59,"4",3,49792,1,3,0
417,2019,31,"3",3,51778,1,5,1
417,2020,31,"3",1,40460,1,4,0
417,2021,31,"3",1,131851,1,2,0
417,2022,31,"3",2,46498,1,3,0
417,2023,31,"3",2,114800,1,3,1
417,2024,31,"3",5,54459,0,3,0
418,2019,68,"4",2,58718,1,3,0
418,2020,68,"4",1,42106,1,3,0
418,2021,68,"4",0,70260,1,3,0
418,2022,68,"4",1,45002,0,4,0
418,2023,68,"4",2,89410,1,4,0
418,2024,68,"4",1,44275,1,2,0
419,2019,54,"5",4,52423,0,4,0
419,2020,54,"5",3,49038,1,4,0
419,2021,54,"5",1,77353,1,3,0
419,2022,54,"5",0,33901,1,3,0
419,2023,54,"5",4,71753,1,3,0
419,2024,54,"5",3,48097,1,3,0
420,2019,72,"3",0,82934,1,5,0
420,2020,72,"3",1,44707,0,5,0
420,2021,72,"3",1,61206,1,2,0
420,2022,72,"3",1,40605,1,4,0
420,2023,72,"3",0,62047,0,4,0
420,2024,72,"3",1,87781,1,3,0
421,2019,42,"3",3,95548,0,2,0
421,2020,42,"3",2,75459,0,3,0
421,2021,42,"3",2,60723,0,4,0
421,2022,42,"3",0,50325,1,4,1
421,2023,42,"3",0,62754,1,3,0
421,2024,42,"3",1,29300,1,3,0
422,2019,45,"4",1,54882,0,3,0
422,2020,45,"4",4,94391,0,2,1
422,2021,45,"4",3,45634,1,3,0
422,2022,45,"4",1,81667,1,3,0
422,2023,45,"4",4,41657,1,3,0
422,2024,45,"4",1,88791,0,4,0
423,2019,55,"5",2,133835,1,4,0
423,2020,55,"5",2,56309,0,4,0
423,2021,55,"5",1,73921,1,3,0
423,2022,55,"5",0,48861,0,2,0
423,2023,55,"5",2,39401,1,3,1
423,2024,55,"5",0,89479,0,2,0
424,2019,65,"2",2,23013,0,4,1
424,2020,65,"2",2,48349,0,3,1
424,2021,65,"2",0,62175,0,3,0
424,2022,65,"2",0,64381,1,4,0
424,2023,65,"2",2,96984,0,3,0
424,2024,65,"2",1,44231,0,2,0
425,2019,48,"2",1,33325,0,4,0
425,2020,48,"2",1,71364,1,3,0
425,2021,48,"2",0,67408,1,2,0
425,2022,48,"2",2,55843,1,3,1
425,2023,48,"2",1,36834,1,2,0
425,2024,48,"2",2,52175,1,5,0
426,2019,39,"4",0,36105,1,3,0
426,2020,39,"4",1,77048,1,3,0
426,2021,39,"4",2,111825,0,2,0
426,2022,39,"4",2,44742,0,5,0
426,2023,39,"4",2,90820,0,3,0
426,2024,39,"4",1,74759,1,4,0
427,2019,41,"4",2,44430,0,4,1
427,2020,41,"4",3,63341,1,2,1
427,2021,41,"4",2,55578,1,2,0
427,2022,41,"4",1,45024,0,3,0
427,2023,41,"4",2,57916,1,2,0
427,2024,41,"4",3,158593,1,3,0
428,2019,55,"1",2,27615,1,2,0
428,2020,55,"1",1,71440,0,3,0
428,2021,55,"1",4,94278,0,3,0
428,2022,55,"1",0,78244,1,5,1
428,2023,55,"1",0,63421,0,4,1
428,2024,55,"1",1,27393,0,4,0
429,2019,68,"5",4,78450,1,5,0
429,2020,68,"5",2,68523,1,2,1
429,2021,68,"5",3,90695,1,4,1
429,2022,68,"5",1,40326,0,3,0
429,2023,68,"5",1,77532,1,3,0
429,2024,68,"5",0,18161,1,2,1
430,2019,31,"3",0,76373,0,2,0
430,2020,31,"3",1,82717,1,3,0
430,2021,31,"3",1,25614,1,3,0
430,2022,31,"3",0,157356,0,3,0
430,2023,31,"3",1,146939,0,3,1
430,2024,31,"3",2,99918,1,1,0
431,2019,67,"1",0,68593,0,5,0
431,2020,67,"1",1,32463,0,3,1
431,2021,67,"1",0,83595,0,4,0
431,2022,67,"1",2,60430,1,4,0
431,2023,67,"1",4,106524,1,3,0
431,2024,67,"1",1,64783,1,3,0
432,2019,67,"3",4,68836,1,1,0
432,2020,67,"3",2,85709,0,3,0
432,2021,67,"3",1,57469,0,3,0
432,2022,67,"3",4,42102,1,3,0
432,2023,67,"3",0,134494,1,2,1
432,2024,67,"3",0,32808,0,5,0
433,2019,47,"1",4,70733,1,4,0
433,2020,47,"1",0,69771,0,3,0
433,2021,47,"1",4,46395,1,3,0
433,2022,47,"1",1,191941,0,4,0
433,2023,47,"1",1,52328,1,3,1
433,2024,47,"1",1,50678,0,3,1
434,2019,68,"2",1,78157,1,3,0
434,2020,68,"2",1,63722,1,2,0
434,2021,68,"2",0,56441,0,5,1
434,2022,68,"2",3,54012,1,1,0
434,2023,68,"2",1,44631,1,5,0
434,2024,68,"2",2,48058,1,2,0
435,2019,31,"3",0,56712,0,4,0
435,2020,31,"3",1,71324,1,3,0
435,2021,31,"3",2,60358,0,3,0
435,2022,31,"3",4,181924,1,4,1
435,2023,31,"3",2,93253,0,5,0
435,2024,31,"3",1,51492,1,2,0
436,2019,65,"3",0,53048,1,4,0
436,2020,65,"3",2,93955,0,2,0
436,2021,65,"3",0,60370,1,3,0
436,2022,65,"3",1,77261,1,4,0
436,2023,65,"3",1,68882,1,4,0
436,2024,65,"3",3,59788,1,4,0
437,2019,49,"2",1,103151,0,1,0
437,2020,49,"2",0,43987,1,3,0
437,2021,49,"2",2,98620,0,4,0
437,2022,49,"2",2,60224,1,2,1
437,2023,49,"2",0,52834,1,1,0
437,2024,49,"2",1,45090,0,4,0
438,2019,45,"1",1,79180,1,5,0
438,2020,45,"1",1,36178,1,4,0
438,2021,45,"1",2,64550,0,3,0
438,2022,45,"1",0,99138,1,4,0
438,2023,45,"1",3,49012,1,4,1
438,2024,45,"1",1,104991,1,3,0
439,2019,31,"5",2,71440,1,5,0
439,2020,31,"5",3,35677,1,5,1
439,2021,31,"5",2,134134,1,2,0
439,2022,31,"5",0,73419,1,4,0
439,2023,31,"5",2,44940,1,2,0
439,2024,31,"5",1,47557,1,3,0
440,2019,46,"5",1,48048,1,4,0
440,2020,46,"5",4,153818,1,4,0
440,2021,46,"5",0,66690,1,2,0
440,2022,46,"5",3,175772,1,3,0
440,2023,46,"5",0,110507,1,2,0
440,2024,46,"5",3,57292,1,4,0
441,2019,42,"4",2,36140,1,4,0
441,2020,42,"4",0,51090,1,4,0
441,2021,42,"4",3,40572,0,2,0
441,2022,42,"4",2,118085,0,3,0
441,2023,42,"4",2,118965,1,3,0
441,2024,42,"4",2,57025,1,3,1
442,2019,71,"1",0,49622,1,3,0
442,2020,71,"1",2,86236,1,3,1
442,2021,71,"1",0,68320,1,5,0
442,2022,71,"1",3,242687,1,3,0
442,2023,71,"1",1,46878,1,3,1
442,2024,71,"1",2,64301,0,4,1
443,2019,48,"3",1,37724,0,4,1
443,2020,48,"3",2,37548,1,2,0
443,2021,48,"3",3,62302,1,4,1
443,2022,48,"3",0,77014,1,3,0
443,2023,48,"3",1,63913,0,2,0
443,2024,48,"3",0,101760,0,3,0
444,2019,54,"4",4,113045,0,3,1
444,2020,54,"4",1,79445,0,2,0
444,2021,54,"4",2,106140,1,4,0
444,2022,54,"4",0,50131,0,3,0
444,2023,54,"4",2,141251,0,4,0
444,2024,54,"4",1,51600,1,3,0
445,2019,49,"5",2,43836,0,4,0
445,2020,49,"5",0,29062,0,4,0
445,2021,49,"5",0,197983,1,4,0
445,2022,49,"5",2,36542,0,3,0
445,2023,49,"5",4,52208,1,3,0
445,2024,49,"5",2,63058,1,3,1
446,2019,30,"3",1,53893,1,3,0
446,2020,30,"3",3,70209,1,4,0
446,2021,30,"3",0,46958,0,4,0
446,2022,30,"3",2,38966,1,3,0
446,2023,30,"3",0,92166,1,2,0
446,2024,30,"3",3,72680,1,4,1
447,2019,66,"5",0,63236,0,2,0
447,2020,66,"5",0,72451,1,3,0
447,2021,66,"5",0,106856,1,4,0
447,2022,66,"5",3,78173,0,3,1
447,2023,66,"5",1,52334,0,5,0
447,2024,66,"5",1,45648,0,4,0
448,2019,47,"5",1,49750,0,3,0
448,2020,47,"5",3,100497,0,4,1
448,2021,47,"5",1,68662,1,3,0
448,2022,47,"5",1,41019,1,3,0
448,2023,47,"5",1,71360,1,3,1
448,2024,47,"5",3,91320,1,2,0
449,2019,60,"1",3,41746,0,3,0
449,2020,60,"1",0,43584,1,3,1
449,2021,60,"1",1,141193,0,2,0
449,2022,60,"1",1,58376,0,4,0
449,2023,60,"1",3,96561,1,5,0
449,2024,60,"1",1,36055,0,3,0
450,2019,52,"4",2,43365,1,4,0
450,2020,52,"4",3,122754,1,4,0
450,2021,52,"4",2,76796,0,2,0
450,2022,52,"4",1,36386,1,3,1
450,2023,52,"4",4,58330,1,3,1
450,2024,52,"4",1,184881,0,2,1
451,2019,55,"2",0,65163,0,4,0
451,2020,55,"2",3,90579,1,4,0
451,2021,55,"2",1,112502,1,4,0
451,2022,55,"2",1,72571,1,2,1
451,2023,55,"2",0,40431,0,3,0
451,2024,55,"2",1,190381,1,4,0
452,2019,56,"4",1,37452,1,3,0
452,2020,56,"4",1,74115,1,4,0
452,2021,56,"4",0,107794,1,3,0
452,2022,56,"4",1,40825,0,2,0
452,2023,56,"4",2,107972,1,3,0
452,2024,56,"4",2,112317,1,3,0
453,2019,38,"1",0,54224,0,3,0
453,2020,38,"1",1,164212,1,4,0
453,2021,38,"1",3,53129,1,3,1
453,2022,38,"1",0,28736,1,3,0
453,2023,38,"1",1,113036,1,3,1
453,2024,38,"1",5,121131,0,2,0
454,2019,29,"4",5,103924,1,3,0
454,2020,29,"4",0,67482,0,3,1
454,2021,29,"4",2,31185,1,5,0
454,2022,29,"4",2,67566,0,5,0
454,2023,29,"4",0,38855,0,2,0
454,2024,29,"4",1,61640,0,2,1
455,2019,31,"2",0,53213,0,4,0
455,2020,31,"2",0,57691,1,1,0
455,2021,31,"2",1,82731,1,4,0
455,2022,31,"2",1,94223,1,2,0
455,2023,31,"2",1,51922,0,4,0
455,2024,31,"2",1,39248,1,3,1
456,2019,28,"2",3,98626,1,2,0
456,2020,28,"2",4,75018,1,3,1
456,2021,28,"2",2,58537,1,3,0
456,2022,28,"2",1,53042,1,4,0
456,2023,28,"2",1,90185,1,2,0
456,2024,28,"2",1,70222,0,3,0
457,2019,38,"2",2,49276,0,4,0
457,2020,38,"2",1,110418,1,3,1
457,2021,38,"2",2,84273,1,3,0
457,2022,38,"2",0,141573,1,4,0
457,2023,38,"2",3,70095,1,3,0
457,2024,38,"2",3,22646,1,4,1
458,2019,64,"2",4,60657,1,3,1
458,2020,64,"2",2,67778,1,5,0
458,2021,64,"2",1,74146,1,4,0
458,2022,64,"2",1,86164,1,4,0
458,2023,64,"2",1,63152,0,4,0
458,2024,64,"2",2,56624,0,4,0
459,2019,64,"4",3,122713,1,4,0
459,2020,64,"4",0,47636,1,5,0
459,2021,64,"4",2,94494,1,4,0
459,2022,64,"4",1,70831,1,3,0
459,2023,64,"4",1,174774,0,5,0
459,2024,64,"4",3,47940,1,1,1
460,2019,49,"2",3,48334,1,3,0
460,2020,49,"2",2,80710,1,5,1
460,2021,49,"2",1,43836,1,2,1
460,2022,49,"2",2,69899,1,4,0
460,2023,49,"2",4,122617,1,1,1
460,2024,49,"2",1,87044,1,4,1
461,2019,59,"1",0,104339,1,5,0
461,2020,59,"1",0,130924,1,3,0
461,2021,59,"1",0,71339,1,1,0
461,2022,59,"1",2,90876,0,3,0
461,2023,59,"1",1,32681,1,3,0
461,2024,59,"1",1,68452,0,1,0
462,2019,59,"5",1,81841,1,3,0
462,2020,59,"5",4,134721,0,3,0
462,2021,59,"5",3,46732,0,4,0
462,2022,59,"5",0,123915,1,3,0
462,2023,59,"5",1,61385,1,3,0
462,2024,59,"5",0,63251,1,5,0
463,2019,58,"5",3,40551,0,4,0
463,2020,58,"5",2,62126,1,2,0
463,2021,58,"5",1,40555,1,3,0
463,2022,58,"5",2,84173,1,3,0
463,2023,58,"5",3,70663,1,4,0
463,2024,58,"5",1,67177,0,3,0
464,2019,60,"4",2,41065,0,2,0
464,2020,60,"4",0,28547,1,5,0
464,2021,60,"4",2,46319,1,4,0
464,2022,60,"4",1,45358,0,3,0
464,2023,60,"4",0,28047,1,5,0
464,2024,60,"4",2,65932,1,3,1
465,2019,65,"2",3,56302,0,3,0
465,2020,65,"2",2,70975,1,5,0
465,2021,65,"2",0,147433,1,2,0
465,2022,65,"2",2,62178,1,3,0
465,2023,65,"2",5,91022,1,4,0
465,2024,65,"2",2,54606,1,4,0
466,2019,48,"5",0,114564,1,4,0
466,2020,48,"5",1,55206,0,4,0
466,2021,48,"5",2,49683,0,4,0
466,2022,48,"5",0,69293,1,4,1
466,2023,48,"5",1,82129,1,3,0
466,2024,48,"5",1,60975,1,5,0
467,2019,28,"2",2,104969,1,3,0
467,2020,28,"2",1,47650,1,3,0
467,2021,28,"2",0,37921,1,3,1
467,2022,28,"2",1,93812,1,2,0
467,2023,28,"2",2,68785,0,2,0
467,2024,28,"2",2,138101,1,4,1
468,2019,71,"4",2,43617,1,3,0
468,2020,71,"4",4,71114,0,4,0
468,2021,71,"4",2,159810,0,2,0
468,2022,71,"4",3,41084,1,3,1
468,2023,71,"4",2,121101,1,3,1
468,2024,71,"4",1,98075,1,2,0
469,2019,71,"4",0,169576,1,4,0
469,2020,71,"4",1,72201,1,1,0
469,2021,71,"4",2,58685,1,2,0
469,2022,71,"4",1,39498,1,3,0
469,2023,71,"4",4,52844,1,3,0
469,2024,71,"4",2,101196,1,1,0
470,2019,69,"3",2,67329,1,4,0
470,2020,69,"3",3,57175,0,3,1
470,2021,69,"3",2,63732,0,2,0
470,2022,69,"3",1,49628,1,1,1
470,2023,69,"3",4,67755,0,2,0
470,2024,69,"3",2,43572,0,3,0
471,2019,54,"2",0,97707,1,2,1
471,2020,54,"2",2,75596,1,4,0
471,2021,54,"2",3,27691,0,4,0
471,2022,54,"2",1,84733,1,5,0
471,2023,54,"2",1,89989,1,4,0
471,2024,54,"2",1,40360,1,2,0
472,2019,32,"5",1,69504,1,4,0
472,2020,32,"5",2,71957,1,3,0
472,2021,32,"5",2,156363,1,2,0
472,2022,32,"5",3,63659,1,4,0
472,2023,32,"5",2,22188,1,4,0
472,2024,32,"5",2,97679,0,3,0
473,2019,28,"1",0,62720,1,3,0
473,2020,28,"1",1,62729,0,3,0
473,2021,28,"1",2,24784,0,3,0
473,2022,28,"1",2,50304,1,2,1
473,2023,28,"1",2,73846,1,1,0
473,2024,28,"1",2,72177,1,5,0
474,2019,30,"5",4,113088,1,3,0
474,2020,30,"5",1,52372,1,4,0
