"release_id","member_id","chamber","party","ideology_score","state","date","topic","sentiment_score","contains_attack"
876,468,"House","Democrat",-0.271447134057168,"WY",2024-05-13,"Budget",-0.5,0
877,57,"Senate","Democrat",-0.31287752134586,"MN",2024-02-28,"Economy",0.04,0
878,507,"House","Republican",-0.244258703923086,"KY",2024-12-25,"Foreign Policy",0.26,0
879,276,"Senate","Republican",0.211798039665919,"OH",2024-03-22,"Education",0.23,0
880,104,"House","Democrat",-0.222244829965622,"KY",2024-09-29,"Energy",0.59,0
881,114,"House","Republican",0.072044222271603,"WI",2024-07-06,"Agriculture",0.7,0
882,300,"House","Democrat",0.327706315298503,"UT",2024-06-08,"Health",0.22,0
883,484,"House","Democrat",-0.295064174833133,"ME",2024-03-30,"Budget",0.3,1
884,130,"House","Republican",-0.638437877447924,"GA",2024-10-27,"Energy",0.34,1
885,369,"House","Democrat",-0.351032464253051,"CT",2024-06-04,"Education",0.4,0
886,341,"House","Independent",0.519683999280093,"HI",2024-01-16,"Environment",-0.29,1
887,443,"House","Republican",0.324115766312975,"NM",2024-08-03,"Environment",0.21,0
888,355,"House","Republican",-0.0978690788968479,"RI",2024-08-28,"Health",-0.22,1
889,299,"Senate","Democrat",-0.216361364533524,"NV",2024-11-22,"Agriculture",0.47,0
890,441,"House","Republican",-0.40340713779724,"GA",2024-06-08,"Energy",-0.48,1
891,4,"House","Republican",0.31805521436694,"MA",2024-03-20,"Economy",0.11,1
892,237,"House","Democrat",-1.36321091076409,"TX",2024-10-08,"Economy",0.32,0
893,391,"House","Democrat",-0.0168629747087363,"PA",2024-05-13,"Economy",0.08,0
894,286,"House","Democrat",0.420504335132217,"HI",2024-09-06,"Environment",0.28,1
895,132,"House","Republican",0.654561484588972,"VA",2024-02-27,"Foreign Policy",-0.1,1
896,242,"House","Republican",-0.824366574072933,"AZ",2024-01-01,"Immigration",-0.53,1
897,2,"House","Democrat",0.316152930724816,"CO",2024-10-25,"Agriculture",-0.18,1
898,46,"House","Democrat",0.495089434841471,"WY",2024-05-19,"Foreign Policy",-0.06,0
899,128,"House","Democrat",-0.413328938266639,"AL",2024-08-14,"Budget",-0.03,1
900,332,"Senate","Republican",-0.462062735080331,"KS",2024-05-12,"Budget",-0.08,1
901,317,"House","Democrat",-0.875588455218193,"MA",2024-02-09,"Energy",0.04,1
902,343,"House","Republican",0.456024101872976,"DE",2024-09-03,"Education",0.39,0
903,259,"House","Democrat",-0.106431481987203,"CO",2024-03-18,"Health",0.64,1
904,466,"House","Democrat",-0.363900821699128,"MD",2024-08-12,"Health",0,0
905,166,"House","Republican",-0.0462536599801286,"AL",2024-09-14,"Health",-0.53,0
906,41,"House","Republican",-0.502171073931317,"AZ",2024-04-04,"Foreign Policy",0.01,0
907,232,"House","Democrat",-0.0463430803875795,"KS",2024-01-13,"Energy",0.13,0
908,332,"House","Republican",-0.139548753771145,"NM",2024-11-08,"Energy",0.34,0
909,144,"House","Democrat",-0.497938192893268,"CA",2024-12-28,"Immigration",0.15,0
910,425,"House","Republican",-0.300525602459025,"TN",2024-12-16,"Environment",0.02,0
911,346,"House","Democrat",0.297069805976196,"AZ",2024-08-09,"Environment",-0.34,1
912,197,"Senate","Republican",-0.910839205350699,"RI",2024-06-12,"Budget",-0.27,1
913,242,"Senate","Republican",0.0227341331597482,"LA",2024-07-13,"Economy",0.11,1
914,499,"House","Republican",0.766478316710084,"TX",2024-06-18,"Energy",0.33,1
915,334,"House","Republican",0.438056812826881,"SD",2024-05-18,"Environment",0.36,1
916,138,"House","Democrat",0.476784452258007,"OH",2024-10-13,"Energy",0.08,1
917,283,"House","Republican",-0.679294315909685,"WY",2024-03-11,"Immigration",-0.26,1
918,232,"House","Democrat",-0.0615718782321409,"IN",2024-03-20,"Health",-0.29,1
919,407,"Senate","Republican",0.632359853822133,"MI",2024-10-21,"Agriculture",0.26,0
920,443,"House","Democrat",0.0662465986391135,"WY",2024-03-06,"Education",-0.01,0
921,534,"Senate","Republican",-0.046579740833856,"PA",2024-12-27,"Health",0.28,1
922,81,"House","Republican",-0.35717173530753,"OK",2024-02-09,"Agriculture",-0.27,1
923,7,"House","Democrat",0.120480708327327,"AL",2024-11-17,"Foreign Policy",0.27,1
924,307,"House","Democrat",0.130393932616313,"AR",2024-12-29,"Education",-0.26,0
925,49,"House","Republican",-0.0129107295564674,"ID",2024-04-16,"Technology",-0.45,1
926,270,"Senate","Democrat",-0.564981372205075,"OH",2024-10-26,"Energy",0.37,1
927,469,"House","Democrat",0.199835580545419,"KY",2024-10-21,"Budget",-0.1,1
928,268,"House","Democrat",-0.205549210041998,"OK",2024-12-29,"Budget",-0.05,1
929,45,"House","Independent",-0.694518053466837,"VT",2024-11-27,"Economy",-0.51,1
930,96,"House","Republican",-0.255555434139737,"MO",2024-01-27,"Energy",0.03,0
931,268,"House","Democrat",-0.281133583771572,"MA",2024-02-06,"Foreign Policy",-0.66,1
932,297,"Senate","Democrat",-0.0382949866288476,"MN",2024-07-30,"Immigration",-0.2,1
933,218,"House","Democrat",0.420046379521422,"KS",2024-11-12,"Environment",-0.24,1
934,351,"House","Republican",0.261893309790017,"PA",2024-09-21,"Immigration",-0.29,1
935,409,"House","Republican",0.621329912124074,"CT",2024-01-10,"Budget",0.05,1
936,177,"House","Republican",0.589924185847544,"MN",2024-02-10,"Budget",0.05,0
937,441,"House","Democrat",-0.499836513727652,"KY",2024-08-09,"Environment",0.15,1
938,379,"House","Democrat",-0.0161700469320544,"FL",2024-10-17,"Environment",-0.41,0
939,460,"House","Republican",-0.238393438405189,"ND",2024-12-06,"Foreign Policy",-0.24,1
940,131,"House","Independent",0.766517389127906,"MI",2024-06-11,"Health",0.44,0
941,292,"House","Republican",0.0609676847782554,"TX",2024-04-20,"Technology",-0.1,1
942,481,"Senate","Democrat",0.35602268651792,"AL",2024-04-05,"Budget",-0.55,0
943,280,"House","Democrat",-0.455382204477193,"VA",2024-03-02,"Immigration",-0.37,0
944,253,"House","Republican",1.24544770660986,"CA",2024-03-28,"Energy",0.09,0
945,94,"House","Republican",0.0266803666700788,"VT",2024-02-21,"Technology",-0.07,0
946,445,"Senate","Republican",0.116298022105248,"TN",2024-06-10,"Foreign Policy",0.18,1
947,394,"House","Democrat",0.523587137526604,"NM",2024-11-30,"Budget",-0.11,1
948,436,"House","Democrat",0.417556777096469,"MT",2024-12-29,"Technology",-0.09,1
949,459,"House","Republican",0.390672597445946,"NY",2024-03-26,"Health",0.38,0
950,208,"House","Democrat",-0.0633348507033343,"ND",2024-02-06,"Energy",0.08,1
951,205,"House","Democrat",0.252748102786628,"TX",2024-01-14,"Energy",0.1,0
952,269,"House","Republican",-0.230898494898628,"TN",2024-07-16,"Education",-0.04,0
953,271,"House","Republican",-0.110018290351828,"MI",2024-04-29,"Technology",0.13,1
954,337,"House","Democrat",0.380674094883083,"LA",2024-03-14,"Economy",-0.37,1
955,351,"House","Democrat",0.376806968690886,"IL",2024-08-21,"Immigration",-0.08,1
956,14,"House","Republican",-0.162428010742379,"WI",2024-09-01,"Budget",-0.08,1
957,520,"House","Democrat",0.461489708920969,"WY",2024-01-02,"Technology",-0.17,0
958,423,"Senate","Republican",0.260460084049686,"MI",2024-01-19,"Technology",0.45,0
959,294,"House","Republican",-0.264040855863352,"MA",2024-01-01,"Economy",0.26,1
960,493,"House","Republican",0.355735523724591,"NY",2024-11-13,"Agriculture",0.37,1
961,518,"House","Republican",-0.109185002287603,"GA",2024-10-27,"Agriculture",0.13,0
962,343,"House","Democrat",-0.628232107463828,"IN",2024-04-12,"Immigration",-0.05,1
963,216,"House","Republican",-0.217814881348621,"AZ",2024-09-06,"Foreign Policy",-0.21,1
964,1,"House","Democrat",0.109864308989972,"OR",2024-04-12,"Budget",0.4,1
965,423,"House","Republican",-0.0336085706592253,"KS",2024-01-30,"Agriculture",0.23,0
966,448,"Senate","Republican",0.941082728769348,"NC",2024-11-24,"Immigration",0.23,1
967,266,"House","Democrat",0.648370277850455,"NV",2024-09-20,"Technology",-0.1,1
968,81,"House","Republican",0.444334635910552,"MT",2024-08-29,"Economy",-0.28,0
969,431,"House","Democrat",0.185904543480437,"CO",2024-05-21,"Foreign Policy",0.16,0
970,330,"Senate","Republican",0.868710658062812,"LA",2024-01-24,"Energy",-0.18,1
971,336,"House","Independent",-0.142456890876927,"NM",2024-03-26,"Environment",-0.12,1
972,499,"House","Republican",0.557206664320516,"MI",2024-04-25,"Immigration",0.07,0
973,184,"House","Democrat",-0.602601976755414,"MS",2024-01-18,"Economy",-0.38,1
974,522,"House","Republican",0.248595944201472,"DE",2024-05-03,"Technology",-0.18,1
975,326,"House","Republican",0.337498197826728,"NY",2024-07-03,"Economy",-0.23,0
976,135,"House","Republican",0.482716956596291,"ME",2024-01-06,"Foreign Policy",0.05,0
977,430,"House","Republican",-0.146234299411479,"IN",2024-07-21,"Energy",0.09,0
978,241,"House","Republican",-0.0620359135267668,"TN",2024-06-17,"Environment",0.14,1
979,34,"House","Democrat",0.265348357343464,"NC",2024-02-09,"Agriculture",0.18,0
980,415,"House","Republican",-0.211977978078016,"SC",2024-08-04,"Budget",0.24,0
981,303,"House","Republican",0.101197696373279,"NV",2024-11-29,"Foreign Policy",0.21,1
982,71,"House","Democrat",-0.307984159928994,"MT",2024-10-19,"Technology",-0.09,1
983,437,"House","Democrat",-0.148351417665703,"OH",2024-11-06,"Health",-0.08,0
984,150,"House","Republican",-0.022941422104668,"ME",2024-10-18,"Technology",-0.14,0
985,461,"House","Democrat",0.163305635179432,"OK",2024-12-26,"Technology",0.37,1
986,290,"House","Democrat",0.200012304162888,"AL",2024-09-08,"Economy",0.1,0
987,435,"House","Democrat",0.598948594076072,"ID",2024-03-07,"Technology",0.06,1
988,76,"House","Democrat",0.114266555451529,"KS",2024-02-17,"Education",0.29,0
989,330,"Senate","Republican",0.211577239994687,"WV",2024-11-26,"Environment",-0.21,1
990,246,"Senate","Democrat",0.109440980798842,"KS",2024-12-02,"Foreign Policy",-0.04,1
991,173,"House","Republican",-0.091394193594915,"ME",2024-10-20,"Energy",0.25,0
992,239,"House","Republican",-0.731800716609985,"AZ",2024-03-27,"Budget",-0.59,1
993,76,"Senate","Democrat",0.607505991844062,"UT",2024-03-06,"Foreign Policy",-0.19,0
994,18,"House","Republican",-0.549685088656855,"KS",2024-10-08,"Agriculture",0.17,0
995,523,"House","Republican",-0.0154975406818286,"MD",2024-07-26,"Environment",0.15,1
996,452,"House","Republican",0.512044501564034,"AR",2024-02-02,"Immigration",0.07,1
997,143,"Senate","Democrat",-1.16607700182309,"AK",2024-05-10,"Education",-0.06,1
998,186,"House","Democrat",-0.283759286839521,"NH",2024-07-04,"Technology",0.4,0
999,521,"House","Democrat",-0.602024661389151,"GA",2024-03-13,"Agriculture",0.23,1
1000,321,"House","Democrat",0.893184600945206,"MN",2024-10-27,"Economy",0.21,1
1001,419,"House","Democrat",-0.425403959668878,"ND",2024-12-04,"Foreign Policy",-0.56,1
1002,453,"House","Democrat",-0.20936560176612,"AZ",2024-09-17,"Immigration",-0.12,1
1003,33,"House","Democrat",0.43418812380318,"MT",2024-03-08,"Education",-0.1,0
1004,194,"House","Democrat",0.404339632188882,"NH",2024-10-20,"Foreign Policy",0.23,1
1005,170,"House","Republican",0.244036859324636,"GA",2024-05-20,"Environment",0.29,0
1006,485,"House","Democrat",0.0373279770527924,"KY",2024-04-08,"Health",-0.34,1
1007,435,"House","Democrat",-0.0596089846961533,"GA",2024-08-15,"Technology",0.36,0
1008,395,"House","Republican",-0.332495095135824,"MD",2024-09-20,"Immigration",0.46,1
1009,335,"House","Democrat",0.346331401961154,"ME",2024-03-11,"Technology",-0.37,1
1010,299,"House","Democrat",0.309398064770279,"SC",2024-05-01,"Environment",0.53,0
1011,370,"House","Democrat",-0.369228565357366,"GA",2024-07-02,"Health",0.04,0
1012,236,"House","Independent",0.354857910810167,"PA",2024-03-05,"Technology",0.18,0
1013,106,"House","Democrat",-0.541095453606183,"OR",2024-01-01,"Technology",0.21,1
1014,10,"House","Democrat",-0.150725485300015,"SC",2024-10-01,"Foreign Policy",-0.01,0
1015,165,"House","Republican",0.0542644256450029,"AK",2024-01-09,"Agriculture",-0.02,0
1016,188,"House","Democrat",0.0655954917857498,"IA",2024-08-31,"Education",-0.2,1
1017,241,"House","Republican",-0.595503976444206,"AZ",2024-12-31,"Health",-0.17,1
1018,485,"House","Republican",-0.303497045922445,"OR",2024-10-09,"Immigration",-0.1,0
1019,155,"House","Democrat",-0.161703061340687,"OR",2024-05-29,"Foreign Policy",-0.42,1
1020,317,"House","Republican",-0.564976967527378,"NM",2024-10-01,"Budget",0.13,0
1021,316,"House","Democrat",-0.236556926857867,"NM",2024-11-14,"Energy",0.13,0
1022,122,"House","Democrat",0.0931317749931249,"TX",2024-11-10,"Economy",-0.12,0
1023,485,"House","Democrat",0.375563776383032,"MA",2024-02-04,"Energy",0.12,1
1024,32,"Senate","Republican",0.0748935290565072,"ND",2024-12-13,"Energy",-0.74,1
1025,285,"House","Democrat",-0.21225893284483,"NC",2024-06-07,"Agriculture",0.17,0
1026,470,"House","Democrat",0.877955894399556,"TN",2024-08-16,"Health",-0.37,1
1027,492,"House","Democrat",0.0368191440279415,"MT",2024-07-12,"Education",0.38,1
1028,9,"House","Democrat",0.197944890205081,"HI",2024-08-03,"Immigration",0.19,1
1029,361,"House","Republican",-0.011109830389786,"WA",2024-02-22,"Technology",-0.05,1
1030,79,"House","Republican",-0.185182265749102,"WA",2024-11-28,"Environment",0.17,1
1031,191,"Senate","Republican",-0.641248891836355,"NJ",2024-09-03,"Foreign Policy",-0.08,1
1032,108,"House","Republican",-0.29496583282367,"SD",2024-02-10,"Education",0.1,0
1033,12,"Senate","Republican",0.281672846520126,"UT",2024-09-15,"Environment",0.18,0
1034,128,"Senate","Democrat",-0.414046357766467,"MD",2024-08-08,"Foreign Policy",-0.29,1
1035,382,"House","Republican",0.369476140261489,"IA",2024-07-19,"Immigration",0.3,1
1036,487,"House","Democrat",-0.262781230424644,"AZ",2024-10-15,"Agriculture",-0.25,1
1037,4,"House","Republican",-0.454628588725824,"AK",2024-01-23,"Economy",0.48,0
1038,328,"House","Republican",-0.716193582779208,"CO",2024-09-21,"Economy",0.19,1
1039,165,"House","Republican",0.384887489206178,"ND",2024-10-15,"Energy",-0.68,0
1040,334,"Senate","Republican",-0.263207500258999,"OH",2024-10-22,"Immigration",0.02,1
1041,8,"House","Republican",-0.390358354721021,"AL",2024-11-25,"Economy",0.15,1
1042,55,"House","Democrat",0.11460119620065,"IN",2024-02-01,"Technology",0.3,1
1043,378,"House","Democrat",-0.549518206503673,"NC",2024-12-20,"Energy",-0.05,0
1044,181,"House","Democrat",-0.268120071099258,"MA",2024-10-29,"Environment",0.25,1
1045,319,"House","Democrat",0.466717288612723,"FL",2024-05-10,"Economy",-0.83,1
1046,219,"House","Democrat",0.282477176755268,"OH",2024-03-31,"Immigration",0.29,1
1047,202,"House","Republican",-0.545252711725844,"GA",2024-12-14,"Health",-0.12,0
1048,151,"House","Democrat",-0.377456854086383,"OK",2024-12-10,"Economy",0.27,0
1049,193,"House","Democrat",-0.171054284530363,"MA",2024-01-07,"Economy",0.08,0
1050,179,"House","Democrat",-0.316523448948266,"TX",2024-10-31,"Immigration",0.03,0
1051,466,"House","Republican",0.116716451177542,"MA",2024-07-15,"Education",-0.19,1
1052,258,"House","Democrat",0.604188732583842,"NH",2024-09-04,"Environment",-0.33,1
1053,310,"House","Republican",0.110261472065685,"IA",2024-02-15,"Agriculture",0.42,0
1054,105,"Senate","Democrat",0.0392724767123464,"NY",2024-02-09,"Environment",0.05,0
1055,338,"House","Republican",0.0684243070990193,"WA",2024-02-05,"Environment",0.21,1
1056,51,"Senate","Independent",-0.667507750017877,"KY",2024-07-12,"Foreign Policy",0.37,0
1057,292,"House","Republican",0.465966917085738,"CT",2024-02-23,"Agriculture",-0.01,0
1058,384,"House","Democrat",0.587403584394945,"MS",2024-12-18,"Energy",-0.26,1
1059,203,"House","Democrat",-0.267557796862547,"TN",2024-04-08,"Education",-0.12,1
1060,384,"House","Republican",0.736729846255374,"DE",2024-06-08,"Economy",0.16,1
1061,183,"House","Democrat",0.694081955089252,"MD",2024-07-03,"Foreign Policy",-0.46,1
1062,403,"House","Democrat",0.318924807060069,"AZ",2024-04-03,"Agriculture",-0.35,1
1063,81,"House","Democrat",0.590986186356586,"LA",2024-08-04,"Environment",0.16,0
1064,180,"House","Republican",0.302347164431048,"NC",2024-01-21,"Foreign Policy",0.37,0
1065,2,"House","Republican",0.0660452176474789,"CA",2024-09-09,"Environment",-0.39,1
1066,474,"House","Democrat",-0.0556780251050864,"TX",2024-08-17,"Health",0.04,1
1067,390,"House","Democrat",0.0311278515170097,"WY",2024-01-26,"Economy",0.36,0
1068,186,"House","Republican",-0.437570181328902,"MA",2024-05-22,"Education",-0.11,0
1069,458,"Senate","Democrat",0.657010671953144,"AK",2024-06-05,"Education",0.24,1
1070,261,"House","Republican",0.211038769107324,"MA",2024-08-31,"Health",-0.68,0
1071,237,"House","Democrat",-0.648067077906716,"NM",2024-08-18,"Agriculture",-0.15,0
1072,49,"House","Democrat",-0.00884341919975157,"MA",2024-01-23,"Health",0.19,0
1073,226,"House","Republican",-0.18174699998319,"NC",2024-02-14,"Technology",-0.15,0
1074,229,"Senate","Republican",0.421000419024499,"VT",2024-10-30,"Economy",-0.59,1
1075,140,"House","Democrat",0.682448871677894,"WV",2024-04-16,"Technology",-0.5,1
1076,365,"House","Democrat",-0.423657207821864,"FL",2024-03-15,"Energy",0.28,0
1077,369,"House","Republican",1.04605952150146,"UT",2024-12-07,"Economy",0.34,1
1078,398,"House","Independent",0.112219242617441,"IL",2024-04-10,"Foreign Policy",0.52,1
1079,247,"House","Republican",-0.25873515724104,"WY",2024-11-28,"Economy",-0.27,0
1080,106,"House","Independent",0.314059546344014,"VA",2024-03-11,"Agriculture",-0.1,1
1081,81,"House","Democrat",-0.516056130337227,"NV",2024-12-28,"Health",0.16,0
1082,26,"House","Republican",0.79559850753409,"OH",2024-09-02,"Immigration",0.18,0
1083,184,"House","Republican",-0.173596357375377,"WY",2024-06-26,"Education",0.04,1
1084,137,"House","Republican",0.645408219940844,"IN",2024-06-12,"Education",-0.43,1
1085,92,"House","Democrat",-0.132547296005166,"NE",2024-12-23,"Energy",0.42,1
1086,526,"House","Democrat",0.966106471600159,"MN",2024-07-02,"Education",-0.22,0
1087,140,"House","Republican",0.398871687788736,"NY",2024-10-20,"Environment",-0.27,1
1088,479,"House","Democrat",0.483662246742758,"NV",2024-11-29,"Technology",-0.09,0
1089,100,"House","Republican",0.476255312002809,"NH",2024-01-17,"Energy",-0.35,0
1090,447,"House","Democrat",-0.290791658304888,"KS",2024-12-08,"Environment",-0.37,0
1091,279,"House","Republican",-0.243966761197702,"KS",2024-01-05,"Economy",0.03,1
1092,232,"House","Democrat",-0.136738309138307,"NC",2024-03-27,"Immigration",-0.05,1
1093,451,"House","Democrat",-0.107519547091846,"PA",2024-04-28,"Technology",0.15,0
1094,126,"House","Republican",0.289807811980686,"IA",2024-03-29,"Foreign Policy",0.31,1
1095,376,"House","Republican",0.296444711621876,"VT",2024-05-13,"Education",0.6,1
1096,426,"House","Democrat",-0.162143047722348,"VA",2024-01-24,"Energy",-0.43,1
1097,153,"House","Republican",-0.0551967710317119,"OK",2024-04-20,"Energy",0.4,1
1098,328,"House","Republican",0.336950619953947,"AL",2024-03-26,"Foreign Policy",-0.22,1
1099,365,"House","Republican",0.0883224505808214,"LA",2024-10-06,"Energy",-0.01,1
1100,48,"Senate","Republican",-0.125707835750128,"MI",2024-01-28,"Education",0.17,1
1101,488,"House","Democrat",-0.0882531538777507,"CT",2024-05-29,"Environment",0.54,1
1102,364,"House","Democrat",0.0574166085249474,"TN",2024-02-09,"Budget",-0.13,1
